date_scraped,book_id,review_id,reviewer_id,reviewer_name,review_date,rating,review
11/04/2021,b10,r2927,614778,Ahmad Sharabiani,28/04/2008,5,"574.	Le Petit Prince = The Little Prince, Antoine de Saint-Exupéry. The Little Prince,. first published in 1943, is a novella, the most famous work of French aristocrat, writer, poet, and pioneering aviator Antoine de Saint-Exupéry.. The Little Prince is a poetic tale, with watercolor illustrations by the author, in which a pilot stranded in the desert meets a young prince visiting Earth from a tiny asteroid.. The story is philosophical and includes social criticism of the adult world. It was written during a period when Saint-Expiry fled to North America subsequent to the Fall of France during the Second World War, witnessed first hand by the author and captured in his memoir Flight to Arras.. I haven't read anything like this before. This book is very intelligently written.. عنوانها: «شازده کوچولو»؛ «مسافر کوچولو»، «شهریار کوچولو» و عنوانهای دیگر - آنتوان دو سنت اگزوپری (امیرکبیر و ...) ادبیات؛ تاریخ نخستین خوانش در ماه می سال 1982میلادی، سال 1994میلادی؛ و سال 2001میلادی و ماه نوامبر سال 2006میلادی. با این عنوانها چاپ شده است: «شازاده‌ بچکۆله‌ - مهتاب حسینی در 100ص»؛ «ش‍ازاده‌ چ‍ک‍ول‍ه‌ - کردی مترجم مصطفی ایلخانی زاده در 154ص»؛ با همین عنوان ترجمه «آرش امجدی در 136ص»؛ با همین عنوان «وهاب جیهانی در 119ص»؛ «شازده وه شله» - کردی با ترجمه کورش امینی در 96ص؛ «شازایه توچگه» - کردی ترجمه محسن امینی در 127ص؛ «شازده چکول» - کردی میلاد ملایی در 54ص؛ با عنوان «شازده کوچولو» مترجمها: شورا پیرزاده در 99ص؛ محمد قاضی در 113ص بیش از شصت چاپ دارد؛ ابوالحسن نجفی در 117ص؛ بابک اندیشه در 106ص؛ احمد شاملو در 103ص بارها چاپ شده؛ فریده مهدوی دامغانی در 316ص؛ مصطفی رحماندوست در 127ص ده بار چاپ شده؛ اصغر رستگار در 101ص؛ دل آرا قهرمان در 96ص؛ حسین جاوید در 120ص؛ ایرج انور در 140ص؛ سحر جعفری صرافی در 160ص؛ مهرداد انتظاری در 87ص؛ کاوه میرعباسی در 112ص؛ رضا خاکیانی در 110ص؛ فرزام حبیبی اصفهانی در 112ص؛ مرتضی سعیدی در 120ص؛ مجتبی پایدار در 119ص؛ رضا زارع در 120ص؛ پرویز شهدی در 128ص؛ محمدرضا صامتی در 112ص؛ محمدعلی اخوان در 105ص؛ جمشید بهرامیان در 148ص؛ هانیه فهیمی در 120ص؛ رامسس بصیر در 104ص؛ سمانه رضائیان در 104ص؛ غلامرضا یاسی پور در 96ص؛ مریم صبوری در 192ص؛ حسین غیوری در 170ص؛ مهسا حمیدیان در 51ص؛ میلاد یداللهی در 102ص؛ مهری محمدی مقدم در 96ص؛ زهرا تیرانی در 103ص؛ لیلاسادات محمودی در 164ص؛ محمدجواد انتظاری در 120ص؛ غزاله ابراهیمی در 128ص؛ مریم خرازیان در 120ص؛ مدیا کاشیگر در 136ص؛ محمدعلی عزیزی در 152ص؛ الهام ذوالقدر در 189ص؛ فاطمه نظرآهاری در 136ص؛ زهره مستی در 128ص؛ حمیدرضا غیوری در 98ص؛ اسدالله غفوری ثانی در 116ص؛ شادی ابطحی در 152ص؛ محمدتقی بهرامی حران در 104ص؛ محمدرضا صامتی در 176ص؛ محمدرضا محمدحسینی در 112ص؛ فهیمه شهرابی فراهانی در 131ص؛ بهاره عزیزی در 120ص؛ مولود محمدی در 143ص؛ شهناز مجیدی در 184ص؛ هانیه حق نبی مطلق در 111ص؛ سعید هاشمی در 96ص؛ سمانه فلاح در 96ص؛ حمیدرضا زین الدین در 120ص؛ شبنم اقبال زاده در 88ص؛ رضا طاهری در 72ص؛ فاطمه امینی در 220ص؛ محمد مجلسی 142ص؛ بهزاد بیگی در 112ص؛ با عنوان «شاهزاده سرزمین عشق»، چیستا یثربی در 54ص؛ با عنوان: «شاهزاده کوچک» مریم شریف در 112ص؛ هرمز ریاحی در 99ص؛ با عنوان: «شاهزاده کوچولو»؛ شاهین فولادی در 120ص؛ علی شکرالهی در 148ص؛ با عنوان: «شهریار کوچولو» احمد شاملو در 103ص؛ با عنوان «مسافر کوچولو» فائزه سرمدی در 58ص؛ علی محمدپور در 12ص؛ با عنوان: «نمایشنامه شازده کوچولو» عباس جوانمرد در 97ص؛ با عنوان: «شازا بووچکه‌ له» ترجمه‏‫: رضوان متوسل؛. موسسه انتشارات نگاه، چاپ دوم این اثر را با عنوان: «شهریار کوچولو» و برگردان روانشاد: احمد شاملو در سال 1373هجری خورشیدی منتشر کرده است. نقل از متن: ...؛ اما سرانجام، پس از مدت­ها راه ­رفتن در میان ریگ­ها و صخره ها و برف­ها، به جاده­ ای برخورد؛ و هر جاده ­ای یکراست می­رود سراغ آدم­ها.؛ گفت: سلام.؛ و مخاطبش: گلستان پر گلی بود.؛ گل­ها گفتند: سلام.؛ شهریار کوچولو رفت تو بحرشان.؛ همه ­شان عین گل خودش بودند.؛ حیرت­زده، ازشان پرسید: شماها کی هستید؟ گفتند: ما گل سرخیم.؛ آهی کشید و سخت احساس شوربختی کرد.؛ گل­ش به او گفته بود که از نوع او، تو تمام عالم تنها همان یکی هست، و حالا پنج­هزارتا گل، همه مثل هم، فقط در یک گلستان.؛ فکر کرد: اگر گل من این را می­دید، بدجوری از رو می­رفت، پشت سر هم بنا می­کرد سرفه کردن، و برای این­که از هو شدن فرار کند، خودش را به مردن می­زد.؛ و من هم مجبور می­شدم وانمود کنم به پرستاریش، وگرنه برای سرشکسته کردن من هم که شده بود، راستی راستی می­مر؛د. و باز تو دلش گفت: مرا باش که با یک گل، خودم را دولتمند عالم خیال می­کردم، در صورتی­که آنچه دارم، یک گل معمولی ست.؛ با آن گل، و آن سه تا آتشفشانی که تا سر زانوم هستند، و شاید هم یکی­شان تا ابد خاموش بماند، شهریار چندان پرشوکتی به حساب نمی­آیم.؛. افتاد رو سبزه­ ها، و زد زیر گریه.؛ آن وقت بود، که سر و کله ­ی روباه پیدا شد.؛ روباه گفت: سلام.؛ شهریار کوچولو برگشت، اما کسی را ندید.؛ با وجود این با ادب تمام گفت: سلام.؛ صدا گفت: من اینجام، زیر درخت سیب.؛ شهریار کوچولو گفت: کی هستی تو؟ عجب خوشگلی.؛ روباه گفت یک روباهم من؛ شهریار کوچولو گفت: بیا با من بازی کن.؛ نمی­دانی چقدر دلم گرفته.؛ روباه گفت: نمی­توانم بات بازی کنم.؛ هنوز اهلی­ ام نکرده ­اند آخر.؛ شهریار کوچولو آهی کشید و گفت: معذرت می­خواهم.؛. اما فکری کرد و پرسید: اهلی کردن یعنی چه؟ روباه گفت: تو اهل اینجا نیستی.؛ پی چی می­گردی؟ شهریار کوچولو گفت: پی آدم­ها می­گردم.؛ نگفتی اهلی کردن یعنی چه؟ روباه گفت: آدم­ها تفنگ دارند، و شکار می­کنند.؛ اینش اسباب دلخوری است.؛ اما مرغ و ماکیان هم پرورش می­دهند، و خیرشان فقط همین است.؛ تو پی مرغ می­گردی؟ شهریار کوچولو گفت: نه، پی دوست می­گردم.؛. اهلی کردن یعنی چه؟ روباه گفت چیزیست، که پاک فراموش شده.؛ معنی­ اش ایجاد علاقه کردن است.؛ ایجاد علاقه کردن؟ روباه گفت: معلوم است.؛ تو الان واسه من یک پسربچه ­ای، مثل صدهزار پسربچه ­ی دیگر.؛ نه من، هیچ احتیاجی به تو دارم، نه تو هیچ احتیاجی به من.؛ من هم برای تو یک روباهم، مثل صدهزار روباه دیگر.؛ اما اگر منو اهلی کردی، هر دوتامان به هم احتیاج پیدا می­کنیم.؛ تو برای من، میان همه­ ی عالم، موجود یگانه ­ای می­شوی، و من برای تو.؛. شهریار کوچولو گفت: کم ­کم دارد دستگیرم می­شود.؛ یک گلی هست، که گمانم مرا اهلی کرده باشد.؛. روباه گفت: بعید نیست.؛ رو این کره ی زمین، هزار جور چیز می­شود دید.؛ شهریار کوچولو گفت: اوه نه.؛ آن گل روی کره ی زمین نیست.؛ روباه انگار، حسابی حیرت کرده بود، و گفت: رو یک سیاره ی دیگر است؟ _ آره.؛ _ تو آن سیاره شکارچی هم هست؟ _ نه.؛ _ محشر است، مرغ و ماکیان چطور؟ _نه.؛. روباه آه کشان گفت: همیشه ی خدا یک پای بساط لنگ است.؛ اما پی حرفش را گرفت، و گفت: زندگی یکنواختی دارم.؛ من مرغ­ها را شکار می­کنم، آدم­ها مرا.؛ همه ­ی مرغ­ها عین هم اند، همه ی آدم­ها هم عین هم اند.؛ این وضع یک­خرده خلقم را تنگ می­کند.؛ اما اگر تو منو اهلی کنی، انگار که زندگیم را چراغان کرده باشی.؛ آنوقت صدای پایی را می­شناسم، که با هر صدای پای دیگری، فرق داشته می­کند.؛ صدای پای دیگران مرا وادار می­کند، تو هفت تا سوراخ قایم بشوم، اما صدای پای تو، مثل نغمه­ ای مرا از لانه ­ام می­کشد بیرون.؛. تازه، نگاه کن آنجا، گندمزار را می­بینی؟ برای من که نان نمی­خورم، گندم چیز بی­فایده ­ای است؛ پس گندمزار هم مرا یاد چیزی نمی­اندازد.؛ اسباب تأسف است.؛ اما تو، موهایت رنگ طلا است.؛ پس وقتی اهلی­ ام کردی، محشر می­شود.؛ گندم که طلایی رنگ است، مرا به یاد تو می­اندازد، و صدای باد را هم، که تو گندمزار می­پیچد، دوست خواهم داشت.؛ خاموش شد، و مدت درازی شهریار کوچولو را نگاه کرد.؛. آن وقت گفت: اگر دلت می­خواهد منو اهلی کن.؛ شهریار کوچولو جواب داد: دلم که خیلی می­خواهد، اما وقت چندانی ندارم.؛ باید بروم دوستانی پیدا کنم، و از کلی چیزها سر درآرم.؛ روباه گفت: آدم فقط از چیزهایی که اهلی می­کند می­تواند سر درمیآرد.؛ آدم­ها دیگر برای سر درآوردن از چیزها وقت ندارند؛ همه چیز را همین جوری حاضر آماده، از دکان می­خرند.؛ اما چون دکانی نیست که دوست معامله کند، آدم­ها مانده ­اند بیدوست.؛ تو اگر دوست می­خواهی، خب منو اهلی کن.؛. شهریار کوچولو پرسید: راهش چیست؟ روباه جواب داد: باید خیلی خیلی صبور باشی، اولش یک­خرده دورتر از من می­گیری اینجوری میان علف­ها مینشینی. من زیرچشمی نگاهت می­کنم، و تو لام تا کام، هیچی نمی­گویی، چون سرچشمه ی همه ی سوء ­تفاهم­ها زیر سر زبان است.؛ عوضش می­توانی هر روز، یک خرده نزدیک­تر بنشینی.؛ فردای آنروز دوباره شهریار کوچولو آمد پیش روباه.؛. روباه گفت: کاش سر همان ساعت دیروز آمده بودی.؛ اگر مثلا سر ساعت چهار بعد از ظهر بیایی، من از ساعت سه، تو دلم قند آب می­شود، و هرچه ساعت جلوتر برود، بیشتر احساس شادی و خوشبختی می­کنم.؛ ساعت چهار که شد، دلم بنا می­کند شورزدن، و نگران شدن.؛ آنوقت است که قدر خوشبختی را می­فهمم.؛ اما اگر تو هر وقت­ و بی­وقت بیایی، من از کجا بدانم چه ساعتی باید دلم را برای دیدارت آماده کنم؟ هر چیزی برای خودش رسم و رسومی دارد.؛. شهریار کوچولو گفت: رسم و رسوم یعنی چه؟ روباه گفت: این هم از آن چیزهایی است، که پاک از خاطره ها رفته.؛ این همان چیزیست که باعث می­شود، فلان روز با باقی روزها، و فلان ساعت، با باقی ساعت­ها، فرق کند.؛ مثلا شکارچی­های ما، میانِ خودشان رسمی دارند، و آن اینست که پنجشنبه ها را، با دخترهای ده می­روند رقص.؛ پس پنجشنبه ها، بره کشان من است.؛ برای خودم گردش­ کنان می­روم تا دم موستان.؛ حالا اگر شکارچی­ها وقت و بی­وقت میرفتند رقص، همه ی روزها شبیه هم می­شد، و من بیچاره، دیگر فرصت و فراغتی نداشتم.؛. به این ترتیب، شهریار کوچولو روباه را اهلی کرد.؛ لحظه ی جدایی که نزدیک شد، روباه گفت: آخ.؛ نمی­توانم جلو اشکم را بگیرم.؛ شهریار کوچولو گفت: تقصیر خودت است.؛ من که بدت را نخواستم، خودت خواستی اهلیت کنم.؛ روباه گفت: همین طور است.؛ شهریار کوچولو گفت: آخر اشکت دارد سرازیر می­شود.؛ روباه گفت: همین طور است.؛ شهریار کوچولو گفت: پس این ماجرا فایده ای به حال تو نداشته.؛ روباه گفت: چرا، برای خاطر رنگ گندم.؛ بعد گفت: برو یکبار دیگر گل­ها را ببین، تا بفهمی که گل تو، تو عالم تک است.؛ برگشتنا با هم وداع می­کنیم، و من به عنوان هدیه، رازی را به تو می­گویم؛. شهریار کوچولو، بار دیگر به تماشای گل­ها رفت، و به آن­ها گفت: شما سر سوزنی به گل من نمی­مانید، و هنوز هیچی نیستید.؛ نه کسی شما را اهلی کرده، نه شما کسی را.؛ درست همان جوری هستید، که روباه من بود: روباهی بود مثل صدهزار روباه دیگر.؛ او را دوست خودم کردم، و حالا تو همه ی عالم تک است.؛ گل­ها حسابی از رو رفتند.؛ شهریار کوچولو، دوباره درآمد که: خوشگلید، اما خالی هستید.؛ برایتان نمی­شود مرد.؛ گفت ­و گو ندارد، که گل مرا هم فلان رهگذر، گلی می­بیند مثل شما.؛ اما او، به تنهایی از همه ی شما سر است، چون فقط اوست که آبش داده ام، چون فقط اوست که زیر حبابش گذاشته ام، چون فقط اوست که با تجیر برایش حفاظ درست کرده ام، چون فقط اوست که حشراتش را کشته ام (جز دو سه تایی که می­بایست پروانه بشوند)، چون فقط اوست، که پای گله گذاری­ها و خودنمایی­ها، و حتا گاهی بغ­ کردن، و هیچی نگفتن­هایش نشسته ام، چون او گل من است.؛ و برگشت پیش روباه.؛ گفت: خدانگهدار.؛ روباه گفت: خدانگهدار.؛ و اما رازی که گفتم خیلی ساده است.؛ جز با چشم دل، هیچی را چنانکه باید نمی­شود دید.؛ نهاد و گوهر را، چشم سر نمی­بیند.؛ شهریار کوچولو، برای آن که یادش بماند، تکرار کرد: نهاد و گوهر را چشم سر نمی­بیند.؛ روباه گفت: ارزش گل تو، به قدری است، که پاش صرف کرده ای.؛ شهریار کوچولو، برای آنکه یادش بماند، تکرار کرد: ...؛ به قدر عمری است که پاش صرف کرده ام.؛ روباه گفت: آدم­ها این حقیقت را فراموش کرده اند، اما تو نباید فراموشش کنی.؛ تو تا زنده ای، نسبت به آنیکه اهلی کرده ای، مسئولی.؛ تو مسئول گلتی.؛ شهریار کوچولو برای آنکه یادش بماند، تکرار کرد: من مسئول گلمم.؛ پایان نقل. کنایه از: سیارک کوچک اگزوپری شاید همان خانه ی ایشان باشد و کنایه از گل سرخش در سیارک، همان همسر مهربانش، که در خانه بوده است. تاریخ بهنگام رسانی 20/05/1399هجری خورشیدی؛ ا. شربیانی"
11/04/2021,b10,r3051,75664668,Helly,07/05/2018,5,"suddenly, i believe in magic"
11/04/2021,b10,r3066,56441586,Kate Willis,17/03/2018,5,[disturbing death. (hide spoiler). ]
11/04/2021,b10,r3122,7463065,Penny,18/01/2012,5,WONDERFUL
11/04/2021,b10,r3200,59945756,Maryam&#x1f33b;,28/02/2020,3,What a surprisingly enlightening little story❤️. 𝙄𝙩 𝙞𝙨 𝙤𝙣𝙡𝙮 𝙬𝙞𝙩𝙝 𝙩𝙝𝙚 𝙝𝙚𝙖𝙧𝙩 𝙩𝙝𝙖𝙩 𝙤𝙣𝙚 𝙘𝙖𝙣 𝙨𝙚𝙚 𝙧𝙞𝙜𝙝𝙩𝙡𝙮; 𝙬𝙝𝙖𝙩 𝙞𝙨 𝙚𝙨𝙨𝙚𝙣𝙩𝙞𝙖𝙡 𝙞𝙨 𝙞𝙣𝙫𝙞𝙨𝙞𝙗𝙡𝙚 𝙩𝙤 𝙩𝙝𝙚 𝙚𝙮𝙚.. 𝙄𝙩 𝙞𝙨 𝙢𝙪𝙘𝙝 𝙢𝙤𝙧𝙚 𝙙𝙞𝙛𝙛𝙞𝙘𝙪𝙡𝙩 𝙩𝙤 𝙟𝙪𝙙𝙜𝙚 𝙤𝙣𝙚𝙨𝙚𝙡𝙛 𝙩𝙝𝙖𝙣 𝙩𝙤 𝙟𝙪𝙙𝙜𝙚 𝙤𝙩𝙝𝙚𝙧𝙨.. 𝙉𝙤 𝙤𝙣𝙚 𝙞𝙨 𝙚𝙫𝙚𝙧 𝙨𝙖𝙩𝙞𝙨𝙛𝙞𝙚𝙙 𝙬𝙝𝙚𝙧𝙚 𝙝𝙚 𝙞𝙨.. 𝘽𝙪𝙩 𝙩𝙝𝙚 𝙚𝙮𝙚𝙨 𝙖𝙧𝙚 𝙗𝙡𝙞𝙣𝙙. 𝙊𝙣𝙚 𝙢𝙪𝙨𝙩 𝙡𝙤𝙤𝙠 𝙬𝙞𝙩𝙝 𝙩𝙝𝙚 𝙝𝙚𝙖𝙧𝙩.
11/04/2021,b11,r3256,614778,Ahmad Sharabiani,03/10/2009,5,"717.	Siddhartha. Eine indische Dichtung = Siddhartha, Herman Hesse. Siddhartha is a novel by Hermann Hesse that deals with the spiritual journey of self-discovery of a man named Siddhartha during the time of the Gautama Buddha. The book, Hesse's ninth novel, was written in German, in a simple, lyrical style. It was published in the U.S. in 1951 and became influential during the 1960's.. سیذارتا - هرمان هسه (اساطیر، فردوس) ادبیات آلمانی؛ تاریخ نخستین خوانش: ماه دسامبر سال 2007 میلادی. عنوان: سیذارتا؛ هرمان هسه؛ مترجم: پرویز داریوش؛ تهران، پرنیان، 1340، در 160ص؛ چاپ دوم تهران، آبان، 1355، در 160ص؛ چاپ دیگر تهران، فرزان 1362؛ تهران، اساطیر، 1367، 1373؛ چاپ ششم 1375، در 134ص؛ چاپ هفتم 1381؛ چاپ یازدهم 1394؛ موضوع داستانهای نویسندگان آلمانی زبان - سده 20م. مترجم: امیرفریدون گرکانی؛ تهران، فردوس، 1373؛ در 155ص، چاپ سوم 1376؛ چهارم 1381؛ ششم 1385؛ چاپ هفتم 1387؛ شابک 9645509114؛ چاپ هشتم 1388؛ شابک 9789643204143؛ تهران، جامی، 1392، در 152ص؛ شابک 9786001760884؛. مترجم: محمد بقایی؛ تهران، نشر آرمین، 1374، در 225ص؛. مترجم: پرویز چشمه خاور؛ تهران، نشر گلپونه، 1376، در 167ص؛ شابک 9646663044؛. مترجم: سروش حبیبی؛ تهران، ققنوس، 1385، در 174ص؛ چاپ دوم 1386؛ چاپ سوم 1387؛ شابک 9789643116286؛ چاپ دیگر تهران، ماهی، 1394؛ در 144ص؛ شابک 9789642092338؛. هشدار: اگر میخواهدی خود کتاب را بخوانید، از خوانش ریویو خودداری فرمایید. سدهرتها، داستان برهمن زاده ی جوانی ست، که به همراه دوست برهمنش، برای جستجوی حقیقت، و دانستن وظیفه ی انسان در زمین، خانه ی پدر و مادر را ترک میگوید، به مرتاضان جنگل میپیوندد.؛ در جنگل، به فن ریاضت و تفکر، به شیوه ی مرتاضان، میپردازد، میکوشد تا نفس، و موانع راه نیل به حقیقت را، در خود از بین ببرد.؛ ولی هرچه بیش، پیش میرود، و هرچه بیشتر نفسش را تحت انقیاد درمیآورد، میبیند به همان اندازه، از حقیقت به دور افتاده است.؛ میفهمد که ریاضت، راه وصول به مطلوب نیست.؛ در آن هنگام میشنود، که کسی به نام «گوتاما» یا «بودا»، به آخرین مرحله ی کمال انسانی رسیده، موعظه میگوید، مردم، به دور او گرد آمده اند.؛ «سدهرتها» و دوستش، برای دیدن بودای اعظم، گروه مرتاضان را ترک میکنند، آنها «بودا» را میبینند، و از مشاهده ی پیکر، رفتار و طرز نگاه او، شگفت زده میشوند.؛ به مواعظ آن دانشمند یگانه، گوش فرا میدهند.؛ «بودا» از درد و رنج سخن میگوید؛ جهان را جز رنج نمیبیند.؛ دوستش در همان مجلس، سوگند وفاداری به «بودا»، یاد میکند.؛ ولی «سدهرتها» به گفته ها و آموزه های «گوتامای بودا»، باور ندارد؛ روز دیگر، «بودا» را از اندیشه های خود آگاه میکند.؛ به «بودا» میگوید: رستگاری چیزی نیست که بتوان با آموزش، آن را به دست آورد.؛ از آن به بعد، خواهان خویشتن خود میشود.؛ در صدد نفی نفس خویش برنمیآید.؛ از روسپی شهر، درس عشق و لذات را فرا میگیرد.؛ با بازرگانی، دوست و همکار میشود.؛ باز، همه چیز را کنار میگذارد، و در صدد خودکشی برمیآید.؛ میخواهد خود را به رود بیندازد.؛ از رود، صدای آواز ""ام"" یا «روح کلمات» را میشنود.؛ بخواب میرود.؛ پس از بیداری، نیروی دیگری در خود مییابد.؛ همه چیز زیبا، خوب و دوست داشتنی، شده است.؛ در کنار رود میماند.؛ شاگرد قایقران پیری میشود.؛ قایقران، فن گوش فرادادن به آواز رود را، به او یاد میدهد.؛ همسرش، پسرش را پیش او میآورد.؛ اما همسرش، با نیش ماری مسموم میشود.؛ «سدهرتها»، با آمدن پسر، خود را شاد مییابد.؛ ولی ناصبوری پسر، زندگی او و قایقران را بهم میزند.؛ آنگاه روزی پسر، پدر را به باد دشنام میگیرد، و کلبه را ترک میکند؛ «سدهرتها»، برای یافتن پسر، میخواهد از رود بگذرد.؛ رود به او میخندد.؛ او آواز و هزارآواز رود را میشنود.؛ به جنگل میرود، تا با ابدیت و وحدانیت جهان یکی شود.؛ در راه، دوستش «گوویندا» را، پیر و سالخورده میبیند.؛ با بوسه ای، او را از جاودانی و یگانگی جهان، باخبر میکند. تاریخ بهنگام رسانی 28/05/1399هجری خورشیدی؛ ا. شربیانی"
11/04/2021,b11,r3276,1569525,Matthieu,01/01/2009,2,Eh.
11/04/2021,b11,r3313,68429005,P.E.,06/11/2019,4,"Siddharta, the son of a brahmin, becomes a monk among the Samanas, then a pilgrim, a merchant, a traveler, a ferryman. Obeying his inner voice, he wants to find his personal truth and make sense out of these different situations and conditions in life.. RELATED STORIES :. Là-Bas. = Down There / The Damned. Le Loup des steppes. = Steppenwolf. Une vie. The Book of Disquiet: The Complete Edition. Immortelle randonnée : Compostelle malgré moi. Le mythe de Sisyphe. = The Myth of Sisyphus. La Possibilité d'une île. = The Possibility of an Island. Choir :. Om - The Moody Blues. ----------. Le récit initiatique de Siddharta, fils de brahmane respectueux des traditions qui ne se satisfait pas de la vie contemplative et docte et laisse sa voix intérieure le guider dans la recherche de sa vérité personnelle.. Il rencontre les moines Samanas, qui lui enseignent la mortification, le mépris du corps et l'impitoyable détachement de soi-même, puis Gotama et l'univers d'adoration, de messianisme, d'attente anxieuse du salut par un sauveur. Il rompt avec les maîtres et cherche sa voie en lui-même. Il demande au passeur de lui faire traverser le fleuve. C'est la première rupture.. Il va au village, où il devient marchand et apprend la science de l'amour auprès de Kamala. Pour l'étranger en terre étrangère, c'est l'apprentissage de l'exil hors du connu, hors de lui-même. Siddharta vit en homme divisé, absent aux autres et à lui-même. Il aborde la vie en homme supérieur, arrogant, agrippant les biens, craignant la mort.. Après des années, il quitte la ville et laisse ses biens derrière lui, plein de dégoût. Il cherche une rupture totale avec ses vies précédentes. Habité par des pensées de suicide, il vit une épiphanie devant le fleuve, l'esprit rayonnant de la syllabe ""Om"". C'est une mort symbolique. Il est régénéré par l'affection qu'il porte au passeur Vasudeva. Les deux hommes s'entretiennent, il apprend de lui et du fleuve que le monde est une folie mue par l'éternel retour. Le héros sort de lui-même. Le temps n'existe plus pour lui. Il apprend la nécessité pour chacun de passer par Samsara, l'impermanence, pour connaître sa voie.. INDEX :. - Le fils du brahmane. - Chez les Samanas. - Gotama. - Le réveil. - Kamala. - Parmi les hommes. - Sansara. - Au bord du fleuve. - Le passeur. - Son fils. - Om. - Govinda. LIVRES APPARENTÉS :. Là-Bas. Le Loup des steppes. Une vie. The Book of Disquiet: The Complete Edition. Immortelle randonnée : Compostelle malgré moi. Le mythe de Sisyphe. La Possibilité d'une île. Chorale :. Om - The Moody Blues"
11/04/2021,b11,r3366,22371819,Mariah Roze,21/12/2016,1,DNF. couldn't do it :/
11/04/2021,b11,r3416,21184608,Hà Anh,30/08/2017,2,"[Tiếng Việt bên dưới]. First of all, what I need to say is that what the book discusses is totally not what Gotama the Buddha taught. As the one admiring Buddhism, I did expect Hesse could provide me his insightful understanding of what the Buddha said, as supplement to what I have learnt. Yet, absolutely tout-à-fait I get disappointed, Hesse seems to not intend to do what I expected. I cannot say if he really understood what the Buddha have done during his life of teaching when he said in this book that Govinda the Buddha’s fellow is a searcher. The Buddha’s fellows in my point of view are not searchers, they are ones practicing the Path provided by the Buddha.. Moreover, as a Buddhist, one should accept that living is suffering indeed and monk, who should comprehend this, blissfully lives not because he/she is salvaged but they do amor fati – comprehend their fate. Hence, all lyrics from Govinda could be considered as Buddist ignorance.. One said that ""You can learn a great deal about German Protestantism from reading Siddhartha, but almost nothing about Buddhism"". Unfortunately, I don’t understand anything about Protestantism to judge this, but you can believe that you cannot learn anything about Buddhism from this book.. ***. Không dám tự nhận mình là phật tử, nhưng với hiểu biết nông cạn về Phật giáo và con đường của Đức Cồ đàm, tôi rất lấy làm thất vọng khi Hesse mượn lời Phật giáo để kể câu chuyện của mình - một câu chuyện chẳng liên quan gì đến lời dạy hay con đường giác ngộ của Phật. Ấy thế nhưng Hesse vẫn kể, kể câu chuyện ""giác ngộ"" của Siddhartha mà theo một vài nhận xét khác, ấy là sự ""giác ngộ"" về với Chúa, theo đức tin Kháng cách.. Bản thân Siddhartha từ chối học Phật, nên con đường anh ta đi ra sao không quan trọng, dù rằng nó thực sự làm một người Á đông như tôi lấy làm bối rối, hoài nghi và thất vọng. Nhưng người bạn của anh, Govinda, lấy bối cảnh là sinh vào thời Phật nhập thế, và đi theo tăng đoàn của đức Cồ đàm học pháp, nhưng hai, ba chục năm sau ngày xuất gia học đạo, hai lần gặp lại Siddhartha, là hai lần Govinda buông những lời nói hoàn toàn vô tri - dưới con mắt phật giáo. Sự việc tương tự diễn ra với Kamala, người tình của Siddhartha.. Cách xây dựng nhân vật và phát triển câu truyện rất vô nghĩa. Con đường của Siddhartha đi bắt đầu từ tuổi trẻ của một Bhraman, vốn đã nhận thức được cái tôi và nỗi khổ - dukkha, nghĩa là khởi đầu y như đức Cồ đàm. Tiếp theo về logic, lẽ ra phải là vượt lên nỗi khổ ấy bằng việc chấp nhận nó, theo con đường của Phật, thì Hesse kể rằng, tuy Siddhartha ""hiểu"" lời Phật nói, nhưng lại không chấp nhận lời dạy đó mà đi theo ""tiếng gọi từ trong tim"". Thế rồi cái tiếng gọi đó bập bùng, lúc cất lên lúc im bặt, dắt anh ta ngụp lặn sâu hơn trong vô vọng rồi đến một dòng sông. Chẳng hiểu vì lẽ gì Hesse đồng hóa Nirvana - Niết Bàn với Vật-tự-thân như kiểu là ý chúa - the oneness. Rồi tại đó, Sid tìm thấy the oneness, the perfected one.. Kể một hành trình tìm chúa mượn con đường phật giáo là một ý tưởng điên rồ."
11/04/2021,b11,r3446,13506550,Hirdesh,11/05/2020,5,Review soon....
11/04/2021,b11,r3490,35595585,Sarra Ouali,30/01/2020,4,Just beautiful...
