book_id,review_id,sentence_id,token_id,modifier_id,modifier,modified,dependency_relation
b5,r1333,s13412,t347335,m1275,black,book,amod
b5,r1334,s13423,t347533,m1276,3rd,book,amod
b5,r1335,s13437,t347822,m1277,contemporary,writers,amod
b5,r1336,s13458,t348418,m1278,black,book,amod
b5,r1337,s13562,t349943,m1279,other,books,amod
b5,r1337,s13602,t350527,m1280,open,book,amod
b5,r1337,s13606,t350591,m1281,dark,style,amod
b5,r1338,s13640,t350909,m1282,interesting,book,amod
b5,r1340,s13656,t351462,m1283,intricate,book,amod
b5,r1343,s13669,t351817,m1284,black,book,amod
b5,r1343,s13682,t351995,m1285,interesting,writers,amod
b5,r1344,s13689,t352169,m1286,bad,book,amod
b5,r1348,s13703,t352729,m1287,first,book,amod
b5,r1348,s13704,t352819,m1288,particular,book,amod
b5,r1351,s13721,t353336,m1289,known,author,amod
b5,r1351,s13721,t353343,m1290,black,book,amod
b5,r1351,s13729,t353635,m1291,black,book,amod
b5,r1351,s13730,t353686,m1292,black,book,amod
b5,r1352,s13751,t354574,m1293,black,book,amod
b5,r1352,s13752,t354623,m1294,black,book,amod
b5,r1352,s13760,t354828,m1295,black,book,amod
b5,r1352,s13762,t354853,m1296,replete,book,amod
b5,r1352,s13765,t354991,m1297,black,book,amod
b5,r1352,s13775,t355213,m1298,black,book,amod
b5,r1353,s13777,t355274,m1299,black,book,amod
b5,r1353,s13788,t355610,m1300,clever,book,amod
b5,r1353,s13788,t355615,m1301,clever,book,amod
b5,r1354,s13799,t355923,m1302,whole,book,amod
b5,r1355,s13808,t356126,m1303,black,book,amod
b5,r1355,s13817,t356307,m1304,exceptional,style,amod
b5,r1357,s13831,t356546,m1305,greatest,writers,amod
b5,r1357,s13831,t356547,m1306,living,writers,amod
b5,r1358,s13833,t356563,m1307,strange,book,amod
b5,r1361,s13858,t357105,m1308,black,book,amod
b5,r1361,s13861,t357207,m1309,formidable,author,amod
b5,r1366,s13869,t357360,m1310,other,books,amod
b5,r1366,s13879,t357484,m1311,previous,books,amod
b5,r1367,s13904,t358288,m1312,difficult,book,amod
b5,r1367,s13905,t358303,m1313,many,authors,amod
b5,r1367,s13905,t358304,m1314,other,authors,amod
b5,r1367,s13909,t358390,m1315,other,writing,amod
b5,r1368,s13930,t359035,m1316,best,book,amod
b5,r1368,s13930,t359046,m1317,worst,book,amod
b5,r1369,s13935,t359103,m1318,good,book,amod
b5,r1370,s13936,t359142,m1319,favorite,authors,amod
b5,r1371,s13952,t359472,m1320,dense,style,amod
b5,r1373,s13961,t359733,m1321,black,book,amod
b5,r1373,s13964,t359794,m1322,only,book,amod
b5,r1373,s13964,t359795,m1323,other,book,amod
b5,r1374,s13967,t359894,m1324,favorite,book,amod
b5,r1375,s13976,t360061,m1325,best,book,amod
b5,r1380,s13989,t360346,m1326,easiest,book,amod
b5,r1381,s13990,t360375,m1327,difficult,book,amod
b5,r1381,s13995,t360515,m1328,beautiful,writing,amod
b5,r1382,s14001,t360665,m1329,favourite,book,amod
b5,r1383,s14006,t360699,m1330,black,book,amod
b5,r1386,s14012,t360749,m1331,black,book,amod
b5,r1386,s14017,t360906,m1332,satiating,books,amod
b5,r1387,s14027,t360980,m1333,favorite,authors,amod
b5,r1387,s14027,t360989,m1334,modern,style,amod
b5,r1387,s14038,t361100,m1335,other,books,amod
b5,r1387,s14058,t361508,m1336,black,book,amod
b5,r1387,s14069,t361660,m1337,black,book,amod
b5,r1392,s14092,t362295,m1338,difficult,book,amod
b5,r1394,s14101,t362595,m1339,long,book,amod
b5,r1394,s14104,t362705,m1340,good,book,amod
b5,r1395,s14106,t362743,m1341,talented,writer,amod
b5,r1396,s14112,t362967,m1342,black,book,amod
b5,r1396,s14112,t362974,m1343,such,book,amod
b5,r1398,s14125,t363359,m1344,favourite,book,amod
b5,r1402,s14149,t363941,m1345,other,books,amod
b5,r1404,s14154,t364129,m1346,4th,book,amod
b5,r1405,s14160,t364292,m1347,black,book,amod
b5,r1405,s14163,t364370,m1348,black,book,amod
b5,r1406,s14171,t364554,m1349,own,books,amod
b5,r1414,s14210,t365530,m1350,provoking,books,amod
b5,r1414,s14215,t365643,m1351,diverse,authors,amod
b5,r1414,s14215,t365644,m1352,international,authors,amod
b5,r1414,s14215,t365650,m1353,different,styles,amod
b5,r1415,s14217,t365686,m1354,last,book,amod
b5,r1416,s14223,t365836,m1355,best,book,amod
b5,r1419,s14246,t366206,m1356,nice,writing,amod
b5,r1422,s14257,t366438,m1357,fantastic,book,amod
b5,r1422,s14259,t366512,m1358,black,book,amod
b5,r1423,s14264,t366665,m1359,black,book,amod
b5,r1429,s14292,t367327,m1360,distinctive,style,amod
b5,r1434,s14318,t367804,m1361,black,book,amod
b5,r1441,s14347,t368514,m1362,first,book,amod
b5,r1443,s14356,t368677,m1363,black,book,amod
b5,r1446,s14365,t368837,m1364,favorite,book,amod
b5,r1448,s14367,t368857,m1365,tiresome,book,amod
b5,r1451,s14370,t368882,m1366,worth,books,amod
b5,r1456,s14375,t368943,m1367,great,book,amod
b5,r1458,s14378,t369037,m1368,good,book,amod
b5,r1458,s14387,t369354,m1369,influential,book,amod
b5,r1458,s14388,t369381,m1370,new,book,amod
b5,r1458,s14389,t369456,m1371,only,book,amod
b5,r1458,s14389,t369457,m1372,detective,book,amod
b5,r1458,s14390,t369561,m1373,detective,book,amod
b5,r1459,s14448,t371405,m1374,black,book,amod
b5,r1459,s14456,t371520,m1375,black,book,amod
b5,r1459,s14461,t371679,m1376,black,book,amod
b5,r1460,s14475,t372037,m1377,black,book,amod
b5,r1460,s14485,t372395,m1378,black,book,amod
b5,r1460,s14486,t372437,m1379,black,book,amod
b5,r1460,s14494,t372693,m1380,black,book,amod
b5,r1461,s14506,t372987,m1381,third,book,amod
b5,r1461,s14509,t373049,m1382,first,books,amod
b5,r1461,s14509,t373063,m1383,young,writer,amod
b5,r1461,s14521,t373334,m1384,famous,writer,amod
b5,r1461,s14524,t373469,m1385,black,book,amod
b5,r1461,s14524,t373501,m1386,first,book,amod
b5,r1463,s14572,t374487,m1387,many,books,amod
b5,r1464,s14576,t374621,m1388,whole,book,amod
b5,r1464,s14580,t374847,m1390,many,author,amod
b5,r1464,s14580,t374848,m1391,successful,author,amod
b5,r1465,s14582,t374874,m1392,black,book,amod
b5,r1465,s14588,t374990,m1393,black,book,amod
b5,r1465,s14588,t375028,m1394,single,book,amod
b5,r1465,s14588,t375029,m1395,black,book,amod
b5,r1465,s14588,t375033,m1396,black,book,amod
b5,r1465,s14588,t375058,m1397,single,book,amod
b5,r1465,s14592,t375139,m1398,black,book,amod
b5,r1465,s14592,t375189,m1399,classic,author,amod
b5,r1466,s14598,t375277,m1401,black,book,amod
b5,r1469,s14635,t376042,m1402,missing,writer,amod
b5,r1473,s14656,t376662,m1403,black,book,amod
b5,r1473,s14657,t376690,m1404,bad,book,amod
b5,r1474,s14661,t376817,m1405,hard,book,amod
b5,r1474,s14662,t376824,m1406,good,book,amod
b5,r1476,s14679,t377140,m1407,great,books,amod
b5,r1480,s14701,t377541,m1408,first,book,amod
b5,r1488,s14729,t378251,m1409,other,books,amod
b5,r1492,s14737,t378449,m1410,best,book,amod
b5,r1494,s14740,t378475,m1411,favorite,authors,amod
b5,r1494,s14740,t378482,m1412,favorite,books,amod
b5,r1502,s14755,t378665,m1413,black,book,amod
b5,r1505,s14760,t378741,m1414,poor,writers,amod
b5,r1508,s14764,t378787,m1415,difficult,book,amod
b5,r1512,s14770,t378835,m1416,difficult,book,amod
b5,r1516,s14781,t379019,m1417,black,book,amod
b5,r1516,s14807,t379647,m1418,black,book,amod
b5,r1517,s14808,t379703,m1419,black,book,amod
b5,r1517,s14808,t379708,m1420,great,book,amod
b5,r1518,s14824,t380310,m1422,6th,book,amod
b5,r1518,s14825,t380377,m1423,short,book,amod
b5,r1518,s14825,t380378,m1424,mini,book,amod
b5,r1518,s14825,t380493,m1425,rich,book,amod
b5,r1518,s14826,t380522,m1426,black,book,amod
b5,r1518,s14827,t380551,m1427,black,book,amod
b5,r1518,s14828,t380583,m1428,black,book,amod
b5,r1518,s14830,t380613,m1429,black,book,amod
b5,r1518,s14831,t380666,m1430,black,book,amod
b5,r1518,s14833,t380698,m1431,black,book,amod
b5,r1518,s14836,t380726,m1432,black,book,amod
b5,r1518,s14838,t380744,m1433,black,book,amod
b5,r1518,s14840,t380822,m1434,black,book,amod
b5,r1518,s14842,t380875,m1435,black,book,amod
b5,r1519,s14860,t381335,m1436,exhausting,book,amod
b5,r1519,s14864,t381490,m1437,black,book,amod
b5,r1522,s14920,t382946,m1438,best,book,amod
b5,r1523,s14938,t383296,m1439,known,writer,amod
b5,r1524,s14951,t383590,m1440,most,books,amod
b5,r1526,s14972,t384079,m1441,difficult,books,amod
b5,r1526,s14975,t384223,m1442,black,book,amod
b5,r1528,s15004,t385090,m1443,black,book,amod
b5,r1529,s15006,t385122,m1444,black,book,amod
b5,r1529,s15016,t385430,m1446,enjoyable,book,amod
b5,r1530,s15017,t385445,m1447,magnificent,book,amod
b5,r1532,s15031,t385872,m1448,black,book,amod
b5,r1532,s15041,t386084,m1449,black,book,amod
b5,r1533,s15043,t386098,m1450,biggest,book,amod
b5,r1535,s15075,t386651,m1451,black,book,amod
b5,r1535,s15075,t386671,m1452,brilliant,author,amod
b5,r1535,s15075,t386690,m1453,best,book,amod
b5,r1536,s15080,t386898,m1454,good,book,amod
b5,r1536,s15083,t387029,m1455,special,book,amod
b5,r1538,s15103,t387415,m1456,black,book,amod
b5,r1538,s15104,t387435,m1457,black,book,amod
b5,r1538,s15105,t387459,m1458,black,book,amod
b5,r1538,s15105,t387476,m1459,black,book,amod
b5,r1538,s15108,t387550,m1460,black,book,amod
b5,r1538,s15109,t387585,m1461,black,book,amod
b5,r1538,s15109,t387591,m1462,harder,books,amod
b5,r1540,s15129,t387992,m1463,many,book,amod
b5,r1540,s15131,t388017,m1464,great,writer,amod
b5,r1542,s15148,t388298,m1465,usual,writing,amod
b5,r1542,s15148,t388300,m1466,dense,writing,amod
b5,r1542,s15148,t388302,m1467,layered,writing,amod
b5,r1542,s15148,t388308,m1468,favorite,authors,amod
b5,r1543,s15157,t388528,m1469,old,writings,amod
b5,r1543,s15160,t388613,m1470,black,book,amod
b5,r1545,s15165,t388862,m1471,first,book,amod
b5,r1546,s15172,t389025,m1472,black,book,amod
b5,r1546,s15176,t389072,m1473,black,book,amod
b5,r1546,s15179,t389135,m1474,black,book,amod
b5,r1549,s15194,t389545,m1475,black,book,amod
b5,r1549,s15196,t389609,m1476,coherent,book,amod
b5,r1549,s15196,t389623,m1477,actual,book,amod
b5,r1549,s15198,t389658,m1478,black,book,amod
b5,r1550,s15202,t389804,m1479,controversial,writer,amod
b5,r1551,s15208,t389939,m1481,developing,writers,amod
b5,r1552,s15210,t389986,m1482,entire,book,amod
b5,r1553,s15217,t390126,m1483,surreal,style,amod
b5,r1555,s15224,t390262,m1484,good,book,amod
b5,r1557,s15237,t390552,m1485,whole,book,amod
b5,r1558,s15238,t390560,m1486,interesting,book,amod
b5,r1559,s15249,t390729,m1487,best,books,amod
b5,r1560,s15254,t390784,m1489,second,book,amod
b5,r1560,s15257,t390848,m1490,such,books,amod
b5,r1564,s15273,t391146,m1491,black,book,amod
b5,r1565,s15278,t391296,m1492,dense,book,amod
b5,r1568,s15289,t391499,m1493,many,books,amod
b5,r1571,s15303,t391704,m1494,amazing,writer,amod
b5,r1571,s15303,t391720,m1495,favorite,authors,amod
b5,r1575,s15320,t392013,m1496,amazing,writer,amod
b5,r1578,s15330,t392235,m1497,more,books,amod
b5,r1578,s15330,t392236,m1498,famous,books,amod
b5,r1579,s15331,t392259,m1499,readable,book,amod
b5,r1581,s15345,t392415,m1500,easy,book,amod
b5,r1585,s15363,t392751,m1501,black,book,amod
b5,r1586,s15365,t392797,m1502,conscious,style,amod
b5,r1587,s15369,t392869,m1503,dark,book,amod
b5,r1589,s15381,t393059,m1504,second,book,amod
b5,r1589,s15382,t393070,m1505,later,book,amod
b5,r1590,s15384,t393134,m1506,aforementioned,books,amod
b5,r1591,s15387,t393204,m1507,famous,author,amod
b5,r1594,s15402,t393456,m1509,black,book,amod
b5,r1596,s15407,t393546,m1510,great,book,amod
b5,r1606,s15439,t394084,m1511,own,book,amod
b5,r1606,s15440,t394098,m1512,cool,book,amod
b5,r1609,s15451,t394198,m1513,other,books,amod
b5,r1609,s15453,t394242,m1514,black,book,amod
b5,r1611,s15457,t394320,m1515,interesting,book,amod
b5,r1613,s15463,t394449,m1516,easy,book,amod
b5,r1615,s15468,t394556,m1517,black,book,amod
b6,r1651,s15489,t394858,m1518,previous,book,amod
b6,r1657,s15578,t397515,m1520,top,books,amod
b6,r1662,s15673,t400115,m1522,interesting,books,amod
b6,r1667,s15726,t400816,m1523,short,book,amod
b6,r1668,s15742,t401054,m1524,such,writers,amod
b6,r1670,s15798,t402303,m1525,intriguing,book,amod
b6,r1671,s15800,t402351,m1526,short,book,amod
b6,r1679,s15844,t403681,m1527,incomprehensible,books,amod
b6,r1679,s15847,t403825,m1528,favourite,authors,amod
b6,r1679,s15847,t403902,m1529,great,writers,amod
b6,r1680,s15859,t404041,m1530,memorable,writers,amod
b6,r1686,s15921,t405134,m1531,many,books,amod
b6,r1686,s15921,t405135,m1532,decent,books,amod
b6,r1686,s15931,t405400,m1533,good,book,amod
b6,r1686,s15936,t405494,m1534,great,writing,amod
b6,r1687,s15938,t405531,m1535,black,book,amod
b6,r1695,s16077,t407626,m1536,favorite,books,amod
b6,r1695,s16081,t407828,m1537,frustrating,book,amod
b6,r1695,s16081,t407836,m1538,full,book,amod
b6,r1695,s16081,t407838,m1539,great,writing,amod
b6,r1695,s16082,t407852,m1540,other,books,amod
b6,r1695,s16082,t407853,m1541,pamuk,books,amod
b6,r1697,s16097,t408195,m1542,such,book,amod
b6,r1697,s16101,t408392,m1543,first,book,amod
b6,r1697,s16102,t408413,m1544,difficult,book,amod
b6,r1699,s16107,t408657,m1545,amateur,style,amod
b6,r1699,s16109,t408704,m1546,other,books,amod
b6,r1699,s16110,t408721,m1547,fourth,book,amod
b6,r1701,s16118,t408917,m1548,other,writers,amod
b6,r1702,s16123,t409014,m1549,simple,book,amod
b6,r1704,s16127,t409113,m1550,fine,book,amod
b6,r1705,s16133,t409242,m1551,unnamed,author,amod
b6,r1707,s16173,t410340,m1553,strange,book,amod
b6,r1708,s16176,t410400,m1554,previous,book,amod
b6,r1709,s16196,t411024,m1555,tough,book,amod
b6,r1709,s16197,t411065,m1556,many,books,amod
b6,r1709,s16197,t411066,m1557,other,books,amod
b6,r1710,s16206,t411330,m1558,such,authors,amod
b6,r1712,s16240,t412390,m1559,narrative,style,amod
b6,r1713,s16254,t412612,m1560,favourite,writer,amod
b6,r1713,s16257,t412683,m1561,modern,writer,amod
b6,r1713,s16258,t412704,m1562,black,book,amod
b6,r1713,s16259,t412717,m1563,black,book,amod
b6,r1713,s16262,t412810,m1564,old,books,amod
b6,r1713,s16263,t412829,m1565,black,book,amod
b6,r1717,s16291,t413644,m1566,confusing,book,amod
b6,r1720,s16321,t414179,m1567,new,author,amod
b6,r1726,s16344,t414587,m1568,lovely,book,amod
b6,r1726,s16344,t414592,m1569,wonderful,book,amod
b6,r1728,s16346,t414619,m1570,first,book,amod
b6,r1729,s16347,t414637,m1571,first,book,amod
b6,r1730,s16350,t414672,m1572,black,book,amod
b6,r1735,s16431,t416795,m1573,narrative,style,amod
b6,r1735,s16432,t416843,m1574,only,book,amod
b6,r1735,s16434,t416889,m1575,good,book,amod
b6,r1736,s16436,t416966,m1576,first,book,amod
b6,r1739,s16455,t417353,m1577,favorite,authors,amod
b6,r1739,s16462,t417467,m1578,last,book,amod
b6,r1748,s16508,t418507,m1579,ancient,author,amod
b6,r1748,s16509,t418545,m1580,same,book,amod
b6,r1748,s16509,t418626,m1581,other,authors,amod
b6,r1748,s16528,t419561,m1583,western,style,amod
b6,r1749,s16569,t420941,m1584,easy,book,amod
b6,r1750,s16571,t420960,m1585,fourth,book,amod
b6,r1750,s16574,t421021,m1586,other,authors,amod
b6,r1751,s16616,t421778,m1587,great,books,amod
b6,r1752,s16625,t422207,m1588,nice,book,amod
b6,r1755,s16670,t423181,m1589,printed,books,amod
b6,r1755,s16671,t423225,m1591,second,book,amod
b6,r1756,s16681,t423354,m1592,enchanting,style,amod
b6,r1759,s16713,t424481,m1593,other,book,amod
b6,r1762,s16739,t425311,m1594,western,writers,amod
b6,r1765,s16777,t426117,m1595,great,writer,amod
b6,r1766,s16781,t426187,m1596,odd,book,amod
b6,r1767,s16797,t426453,m1597,wrong,book,amod
b6,r1768,s16805,t426679,m1598,black,book,amod
b6,r1768,s16808,t426799,m1599,black,book,amod
b6,r1768,s16812,t426866,m1600,whole,book,amod
b6,r1771,s16829,t427337,m1601,black,book,amod
b6,r1776,s16866,t428255,m1603,historical,book,amod
b6,r1781,s16899,t429292,m1605,unknown,author,amod
b6,r1783,s16909,t429506,m1606,other,book,amod
b6,r1783,s16909,t429524,m1607,short,book,amod
b6,r1791,s16959,t430817,m1608,particular,book,amod
b6,r1791,s16961,t430890,m1609,long,book,amod
b6,r1791,s16962,t430952,m1610,excellent,book,amod
b6,r1793,s16976,t431254,m1611,deep,book,amod
b6,r1795,s16983,t431398,m1612,other,books,amod
b6,r1797,s16991,t431746,m1613,long,book,amod
b6,r1798,s16993,t431786,m1614,intelligent,book,amod
b6,r1798,s16996,t431898,m1615,such,writer,amod
b6,r1802,s17011,t432255,m1616,short,book,amod
b6,r1802,s17012,t432301,m1617,talented,writer,amod
b6,r1802,s17014,t432350,m1618,superior,book,amod
b6,r1804,s17026,t432551,m1619,like,book,amod
b6,r1804,s17026,t432552,m1620,fictional,book,amod
b6,r1806,s17033,t432734,m1621,short,book,amod
b6,r1806,s17035,t432766,m1622,entire,book,amod
b6,r1808,s17040,t432997,m1623,last,book,amod
b6,r1810,s17043,t433163,m1624,like,style,amod
b6,r1811,s17045,t433313,m1625,good,style,amod
b6,r1811,s17045,t433314,m1626,old,style,amod
b6,r1812,s17050,t433372,m1627,few,books,amod
b6,r1828,s17112,t434683,m1628,boring,book,amod
b6,r1840,s17148,t435254,m1629,interesting,book,amod
b6,r1840,s17162,t435734,m1630,memorable,book,amod
b6,r1841,s17170,t436035,m1631,apocryphal,book,amod
b6,r1841,s17170,t436036,m1632,great,book,amod
b6,r1841,s17170,t436037,m1633,lost,book,amod
b6,r1843,s17185,t436494,m1635,third,book,amod
b6,r1844,s17195,t436822,m1636,usual,book,amod
b6,r1844,s17195,t436826,m1637,unusual,book,amod
b6,r1844,s17204,t437104,m1638,interesting,book,amod
b6,r1846,s17233,t437628,m1639,compelling,writing,amod
b6,r1855,s17330,t439664,m1640,historical,book,amod
b6,r1855,s17335,t439754,m1641,amateur,books,amod
b6,r1856,s17337,t439762,m1642,short,book,amod
b6,r1857,s17350,t440093,m1643,american,writing,amod
b6,r1862,s17376,t440730,m1644,finest,books,amod
b6,r1871,s17429,t441802,m1645,great,book,amod
b6,r1876,s17448,t442201,m1646,salman,book,amod
b6,r1878,s17457,t442408,m1647,first,book,amod
b6,r1889,s17495,t443058,m1648,audio,book,amod
b6,r1892,s17501,t443193,m1649,short,book,amod
b6,r1905,s17533,t443655,m1650,strangest,books,amod
b6,r1908,s17536,t443723,m1651,unique,style,amod
b6,r1919,s17548,t443849,m1652,strange,book,amod
b6,r1919,s17548,t443854,m1653,little,book,amod
b6,r1923,s17554,t443917,m1654,first,book,amod
b6,r1924,s17558,t443978,m1655,first,book,amod
b6,r1925,s17560,t443998,m1656,hated,book,amod
b6,r1932,s17580,t444376,m1657,short,book,amod
b6,r1939,s17607,t445129,m1658,most,writer,amod
b6,r1939,s17607,t445130,m1659,prolific,writer,amod
b6,r1939,s17614,t445281,m1660,longer,books,amod
b6,r1940,s17622,t445464,m1661,other,books,amod
b6,r1940,s17629,t445601,m1662,black,book,amod
b6,r1942,s17632,t445686,m1663,beautiful,books,amod
b6,r1945,s17645,t446083,m1664,interesting,book,amod
b6,r1946,s17652,t446223,m1665,famous,writer,amod
b6,r1947,s17654,t446296,m1666,imaginative,book,amod
b7,r1982,s17691,t447282,m1667,first,book,amod
b7,r1984,s17732,t448362,m1669,good,book,amod
b7,r1984,s17736,t448424,m1670,lyrical,style,amod
b7,r1984,s17737,t448473,m1671,rated,books,amod
b7,r1984,s17740,t448505,m1672,black,book,amod
b7,r1984,s17744,t448643,m1673,own,style,amod
b7,r1984,s17744,t448651,m1674,recent,writings,amod
b7,r1984,s17745,t448676,m1675,good,writers,amod
b7,r1985,s17759,t449052,m1676,previous,book,amod
b7,r1985,s17770,t449484,m1677,black,book,amod
b7,r1987,s17821,t450906,m1678,fourth,book,amod
b7,r1988,s17829,t451117,m1679,short,book,amod
b7,r1990,s17865,t451864,m1680,wise,style,amod
b7,r1999,s17929,t452957,m1681,interesting,book,amod
b7,r2004,s17989,t454448,m1682,favourite,authors,amod
b7,r2006,s18011,t455015,m1683,wonderful,author,amod
b7,r2007,s18012,t455034,m1684,great,book,amod
b7,r2008,s18019,t455086,m1685,first,books,amod
b7,r2008,s18025,t455268,m1686,few,authors,amod
b7,r2008,s18037,t455458,m1688,previous,books,amod
b7,r2010,s18043,t455766,m1689,short,book,amod
b7,r2013,s18072,t456476,m1690,first,book,amod
b7,r2016,s18107,t457145,m1692,laconic,style,amod
b7,r2020,s18143,t458080,m1693,last,books,amod
b7,r2020,s18143,t458081,m1694,few,books,amod
b7,r2023,s18163,t458512,m1695,new,authors,amod
b7,r2027,s18178,t458817,m1697,previous,books,amod
b7,r2027,s18178,t458823,m1698,layered,books,amod
b7,r2029,s18280,t460662,m1699,favorite,authors,amod
b7,r2038,s18346,t462122,m1700,astonishing,book,amod
b7,r2038,s18355,t462212,m1701,significant,book,amod
b7,r2038,s18369,t462648,m1702,perfect,writer,amod
b7,r2041,s18425,t464070,m1703,interesting,book,amod
b7,r2042,s18434,t464429,m1704,good,book,amod
b7,r2042,s18434,t464437,m1705,good,writer,amod
b7,r2042,s18435,t464447,m1706,conventional,book,amod
b7,r2045,s18449,t465050,m1707,entire,book,amod
b7,r2045,s18449,t465067,m1708,first,books,amod
b7,r2045,s18449,t465069,m1709,pamuk,books,amod
b7,r2048,s18466,t465473,m1710,good,book,amod
b7,r2049,s18472,t465763,m1711,other,books,amod
b7,r2051,s18477,t465876,m1712,only,book,amod
b7,r2052,s18484,t465988,m1713,first,book,amod
b7,r2053,s18491,t466141,m1714,rich,style,amod
b7,r2053,s18491,t466142,m1715,narrative,style,amod
b7,r2055,s18499,t466284,m1716,asian,author,amod
b7,r2055,s18500,t466293,m1717,different,author,amod
b7,r2056,s18506,t466344,m1718,major,writer,amod
b7,r2058,s18513,t466474,m1719,black,book,amod
b7,r2069,s18547,t467109,m1720,few,books,amod
b7,r2070,s18548,t467127,m1721,favourite,authors,amod
b7,r2073,s18559,t467311,m1722,good,book,amod
b7,r2076,s18573,t467734,m1723,brilliant,writer,amod
b7,r2079,s18584,t467894,m1724,simple,style,amod
b7,r2081,s18613,t468774,m1725,empty,book,amod
b7,r2082,s18616,t468815,m1726,utterly,book,amod
b7,r2082,s18618,t468851,m1727,whole,book,amod
b7,r2082,s18618,t468852,m1728,fucking,book,amod
b7,r2082,s18619,t468901,m1729,shitty,book,amod
b7,r2088,s18669,t470063,m1730,winning,author,amod
b7,r2089,s18686,t470429,m1731,previous,books,amod
b7,r2089,s18697,t470664,m1732,pamuk,books,amod
b7,r2090,s18702,t470729,m1733,first,book,amod
b7,r2090,s18705,t470837,m1734,beautiful,book,amod
b7,r2091,s18707,t470866,m1735,key,style,amod
b7,r2091,s18707,t470867,m1736,conversational,style,amod
b7,r2092,s18815,t473208,m1737,brilliant,book,amod
b7,r2093,s18823,t473383,m1738,known,writer,amod
b7,r2095,s18848,t473993,m1739,last,book,amod
b7,r2098,s18860,t474388,m1740,second,book,amod
b7,r2102,s18882,t474993,m1741,good,book,amod
b7,r2107,s18934,t476841,m1743,erudite,writer,amod
b7,r2109,s18946,t477148,m1744,written,book,amod
b7,r2111,s18951,t477320,m1745,beautiful,written,amod
b7,r2115,s18971,t477845,m1746,enticing,writer,amod
b7,r2122,s19003,t478584,m1747,other,books,amod
b7,r2123,s19010,t478668,m1748,intriguing,style,amod
b7,r2125,s19019,t478839,m1749,good,book,amod
b7,r2133,s19048,t479457,m1750,black,book,amod
b7,r2140,s19063,t479674,m1751,favourite,authors,amod
b7,r2140,s19063,t479675,m1752,current,authors,amod
b7,r2141,s19065,t479711,m1753,pamuk,writing,amod
b7,r2141,s19065,t479712,m1754,intelligent,writing,amod
b7,r2146,s19129,t481777,m1755,other,books,amod
b7,r2147,s19156,t482275,m1756,first,book,amod
b7,r2151,s19212,t484441,m1757,black,book,amod
b7,r2152,s19216,t484524,m1758,good,writer,amod
b7,r2153,s19249,t485230,m1759,accessible,book,amod
b7,r2154,s19257,t485349,m1760,more,authors,amod
b7,r2157,s19282,t486238,m1761,good,book,amod
b7,r2157,s19282,t486245,m1762,gifted,writer,amod
b7,r2162,s19325,t487765,m1763,good,book,amod
b7,r2163,s19339,t488076,m1764,orhan,style,amod
b7,r2163,s19339,t488094,m1765,previous,books,amod
b7,r2163,s19342,t488202,m1766,other,books,amod
b7,r2168,s19381,t489328,m1767,previous,books,amod
b7,r2169,s19402,t489757,m1768,same,author,amod
b7,r2174,s19426,t490652,m1769,recent,writing,amod
b7,r2176,s19439,t491092,m1770,layered,book,amod
b7,r2178,s19446,t491463,m1771,first,book,amod
b7,r2178,s19448,t491531,m1772,other,books,amod
b7,r2181,s19476,t492159,m1773,paired,book,amod
b7,r2182,s19480,t492342,m1774,other,books,amod
b7,r2182,s19480,t492344,m1775,acclaimed,books,amod
b7,r2183,s19481,t492459,m1776,simple,style,amod
b7,r2185,s19491,t492762,m1777,other,books,amod
b7,r2185,s19492,t492793,m1778,powerful,book,amod
b7,r2194,s19548,t494057,m1779,first,book,amod
b7,r2195,s19561,t494351,m1781,other,books,amod
b7,r2199,s19572,t494896,m1782,first,book,amod
b7,r2199,s19572,t494908,m1783,other,books,amod
b7,r2201,s19589,t495169,m1784,significant,style,amod
b7,r2202,s19591,t495195,m1785,enough,books,amod
b7,r2202,s19591,t495206,m1786,male,authors,amod
b7,r2210,s19636,t496247,m1787,different,books,amod
b7,r2215,s19660,t496768,m1788,great,book,amod
b7,r2219,s19670,t497136,m1789,more,books,amod
b7,r2219,s19670,t497137,m1790,pamuk,books,amod
b7,r2224,s19688,t497540,m1791,remarkable,book,amod
b7,r2225,s19695,t497646,m1792,first,book,amod
b7,r2226,s19698,t497740,m1793,many,authors,amod
b7,r2226,s19698,t497741,m1794,amazing,authors,amod
b7,r2231,s19726,t498275,m1795,engrossing,book,amod
b7,r2234,s19734,t498526,m1796,first,book,amod
b7,r2236,s19747,t498704,m1797,simple,style,amod
b7,r2243,s19771,t499173,m1798,longer,book,amod
b7,r2247,s19788,t499481,m1799,free,writing,amod
b7,r2247,s19788,t499482,m1800,flowing,writing,amod
b7,r2250,s19805,t499684,m1801,1st,book,amod
b7,r2255,s19819,t500032,m1802,worst,books,amod
b7,r2255,s19820,t500047,m1803,modernism,book,amod
b7,r2255,s19831,t500235,m1804,provoking,book,amod
b7,r2259,s19849,t500515,m1805,old,style,amod
b7,r2269,s19880,t501050,m1806,good,book,amod
b7,r2272,s19888,t501175,m1807,nice,book,amod
b7,r2274,s19891,t501252,m1808,first,book,amod
b7,r2276,s19899,t501357,m1810,good,book,amod
b8,r2312,s19930,t502003,m1811,best,book,amod
b8,r2312,s19932,t502086,m1812,good,books,amod
b8,r2313,s19945,t502587,m1813,previous,books,amod
b8,r2313,s19950,t502774,m1814,long,book,amod
