book_id,review_id,sentence_id,token_id,modifier_id,modifier,modified,dependency_relation
b3,r770,s9051,t229672,m953,best,book,amod
b3,r773,s9062,t229918,m954,fiction,book,amod
b3,r773,s9068,t230088,m955,fictional,book,amod
b3,r773,s9069,t230133,m956,good,book,amod
b3,r773,s9076,t230452,m957,male,author,amod
b3,r780,s9230,t234743,m958,modern,style,amod
b3,r780,s9251,t235197,m959,entire,book,amod
b3,r782,s9285,t236177,m960,painful,book,amod
b3,r783,s9293,t236388,m961,comfortable,style,amod
b3,r783,s9300,t236557,m962,wonderful,writer,amod
b3,r784,s9310,t236814,m963,major,writer,amod
b3,r787,s9353,t237880,m964,perfect,book,amod
b3,r788,s9376,t238523,m965,other,book,amod
b3,r789,s9378,t238570,m966,boring,book,amod
b3,r789,s9385,t238779,m967,whole,book,amod
b3,r790,s9402,t239177,m968,great,writing,amod
b3,r793,s9431,t239845,m969,good,book,amod
b3,r794,s9433,t239959,m970,close,style,amod
b3,r801,s9474,t241211,m971,specific,book,amod
b3,r801,s9478,t241288,m972,thick,book,amod
b3,r801,s9478,t241291,m973,full,book,amod
b3,r802,s9486,t241495,m974,saddest,books,amod
b3,r804,s9498,t241799,m975,other,books,amod
b3,r804,s9498,t241805,m976,first,book,amod
b3,r805,s9509,t241964,m977,amazing,writer,amod
b3,r809,s9525,t242481,m978,talented,writer,amod
b3,r810,s9526,t242508,m979,other,book,amod
b3,r810,s9531,t242622,m980,other,books,amod
b3,r814,s9552,t243016,m981,romantic,book,amod
b3,r815,s9557,t243117,m982,first,book,amod
b3,r815,s9557,t243118,m983,turkish,book,amod
b3,r816,s9562,t243247,m984,beautiful,writing,amod
b3,r816,s9563,t243265,m985,skillful,writer,amod
b3,r823,s9591,t243883,m986,unique,book,amod
b3,r828,s9604,t244169,m987,first,book,amod
b3,r828,s9604,t244178,m988,first,book,amod
b3,r830,s9610,t244358,m989,stupid,book,amod
b3,r838,s9635,t244737,m990,marvelous,book,amod
b3,r841,s9638,t244828,m991,erotic,books,amod
b3,r845,s9662,t245510,m992,whole,book,amod
b3,r846,s9680,t245901,m993,first,author,amod
b3,r846,s9680,t245902,m994,turkish,author,amod
b3,r847,s9700,t246660,m995,pamuk,writing,amod
b3,r847,s9700,t246694,m996,other,books,amod
b3,r848,s9730,t247740,m997,other,books,amod
b3,r850,s9744,t248189,m998,long,book,amod
b3,r851,s9767,t248688,m999,long,books,amod
b3,r852,s9779,t248944,m1000,bad,book,amod
b3,r855,s9817,t249737,m1001,black,book,amod
b3,r856,s9831,t250135,m1002,entire,book,amod
b3,r862,s9880,t250979,m1003,best,book,amod
b3,r863,s9886,t251069,m1004,frustrating,books,amod
b3,r864,s9889,t251152,m1005,slow,books,amod
b3,r864,s9891,t251201,m1006,whole,book,amod
b3,r867,s9918,t252533,m1007,awesome,writer,amod
b3,r868,s9924,t252616,m1008,long,books,amod
b3,r873,s9943,t252924,m1009,long,book,amod
b3,r882,s9971,t253453,m1010,best,book,amod
b3,r889,s10000,t254206,m1011,turkish,writing,amod
b3,r891,s10017,t254703,m1012,painful,writing,amod
b3,r894,s10080,t256320,m1013,first,book,amod
b3,r895,s10097,t256971,m1014,european,style,amod
b3,r898,s10138,t258604,m1015,masterful,writer,amod
b3,r903,s10198,t260746,m1016,worst,book,amod
b3,r905,s10248,t261690,m1017,single,book,amod
b3,r905,s10250,t261754,m1018,great,book,amod
b3,r906,s10282,t262441,m1019,observant,writer,amod
b3,r906,s10282,t262443,m1020,evocative,writer,amod
b3,r914,s10361,t265054,m1021,good,writer,amod
b3,r917,s10418,t267015,m1022,other,books,amod
b3,r917,s10418,t267016,m1023,acclaimed,books,amod
b3,r917,s10429,t267203,m1024,adept,author,amod
b3,r917,s10429,t267254,m1025,good,books,amod
b3,r919,s10446,t267642,m1026,long,books,amod
b3,r920,s10453,t267965,m1027,ingenious,books,amod
b3,r920,s10460,t268192,m1028,other,writers,amod
b3,r921,s10462,t268238,m1029,established,writer,amod
b3,r921,s10462,t268240,m1030,meritorious,writer,amod
b3,r926,s10504,t269579,m1031,good,book,amod
b3,r927,s10509,t269667,m1032,worst,book,amod
b3,r927,s10512,t269718,m1033,good,book,amod
b3,r927,s10518,t269842,m1034,pamuk,style,amod
b3,r928,s10530,t269997,m1035,own,book,amod
b3,r928,s10538,t270191,m1036,gifted,writer,amod
b3,r931,s10563,t270728,m1037,incredible,book,amod
b3,r934,s10598,t271470,m1038,big,book,amod
b3,r934,s10599,t271488,m1039,winning,author,amod
b3,r934,s10607,t271626,m1040,great,authors,amod
b3,r934,s10611,t271688,m1041,great,author,amod
b3,r935,s10613,t271723,m1042,pompous,style,amod
b3,r937,s10628,t272206,m1043,whole,book,amod
b3,r940,s10681,t273636,m1044,strange,book,amod
b3,r943,s10701,t274084,m1045,1st,book,amod
b3,r944,s10704,t274133,m1046,stupid,book,amod
b3,r944,s10706,t274156,m1047,single,book,amod
b3,r944,s10707,t274175,m1048,second,writers,amod
b3,r949,s10726,t274458,m1049,written,book,amod
b3,r950,s10728,t274503,m1050,better,book,amod
b3,r959,s10749,t274742,m1051,same,book,amod
b4,r992,s10758,t274818,m1052,favourite,authors,amod
b4,r992,s10760,t274886,m1053,talented,writers,amod
b4,r994,s10789,t276099,m1054,western,authors,amod
b4,r995,s10798,t276501,m1055,other,book,amod
b4,r995,s10800,t276553,m1056,whole,book,amod
b4,r995,s10824,t276969,m1057,brilliant,writer,amod
b4,r996,s10879,t278092,m1058,particular,book,amod
b4,r997,s10906,t278194,m1059,known,authors,amod
b4,r997,s10906,t278195,m1060,turkish,authors,amod
b4,r998,s10933,t278785,m1061,priced,book,amod
b4,r999,s10935,t278856,m1062,deservedly,authors,amod
b4,r999,s10935,t278857,m1063,obscure,authors,amod
b4,r999,s10938,t278948,m1064,pamuk,writings,amod
b4,r1000,s10953,t279316,m1065,turkish,writers,amod
b4,r1002,s10985,t280059,m1066,french,writers,amod
b4,r1002,s10990,t280153,m1067,young,writer,amod
b4,r1002,s11001,t280567,m1068,istanbul,writers,amod
b4,r1002,s11035,t281346,m1069,french,writer,amod
b4,r1003,s11041,t281443,m1070,second,book,amod
b4,r1006,s11069,t282213,m1071,western,authors,amod
b4,r1008,s11082,t282757,m1072,good,book,amod
b4,r1010,s11093,t283090,m1073,later,book,amod
b4,r1011,s11107,t283372,m1074,many,authors,amod
b4,r1011,s11107,t283373,m1075,great,authors,amod
b4,r1011,s11119,t283561,m1076,greatest,authors,amod
b4,r1011,s11119,t283562,m1077,living,authors,amod
b4,r1013,s11140,t284098,m1078,emerging,writer,amod
b4,r1014,s11164,t284648,m1079,native,authors,amod
b4,r1015,s11166,t284693,m1080,right,book,amod
b4,r1016,s11187,t284972,m1081,french,writers,amod
b4,r1017,s11205,t285330,m1082,other,books,amod
b4,r1019,s11214,t285396,m1083,black,book,amod
b4,r1020,s11219,t285510,m1084,rich,book,amod
b4,r1020,s11231,t286524,m1085,rich,book,amod
b4,r1024,s11264,t287345,m1086,great,author,amod
b4,r1025,s11284,t287986,m1087,favourite,books,amod
b4,r1025,s11289,t288111,m1088,favourite,book,amod
b4,r1032,s11392,t290139,m1089,en,book,amod
b4,r1032,s11392,t290141,m1090,written,book,amod
b4,r1032,s11398,t290208,m1091,academic,book,amod
b4,r1033,s11422,t290715,m1092,clever,book,amod
b4,r1033,s11427,t290888,m1093,western,writers,amod
b4,r1033,s11429,t290957,m1094,best,writers,amod
b4,r1034,s11431,t290991,m1095,amazing,book,amod
b4,r1034,s11438,t291091,m1096,turkish,writer,amod
b4,r1036,s11444,t291222,m1097,great,author,amod
b4,r1036,s11444,t291227,m1098,mediocre,writer,amod
b4,r1037,s11451,t291369,m1099,erudite,book,amod
b4,r1037,s11460,t291677,m1100,winning,author,amod
b4,r1038,s11473,t291912,m1101,better,book,amod
b4,r1038,s11474,t291923,m1102,beautiful,book,amod
b4,r1039,s11485,t292149,m1103,best,book,amod
b4,r1039,s11488,t292232,m1104,usual,books,amod
b4,r1040,s11497,t292425,m1105,brilliant,writer,amod
b4,r1044,s11517,t293153,m1106,other,authors,amod
b4,r1044,s11517,t293154,m1107,istanbul,authors,amod
b4,r1049,s11532,t293369,m1108,best,books,amod
b4,r1050,s11564,t294010,m1109,insightful,book,amod
b4,r1051,s11569,t294211,m1110,black,book,amod
b4,r1051,s11576,t294418,m1111,western,writers,amod
b4,r1051,s11597,t295371,m1112,sad,book,amod
b4,r1051,s11601,t295439,m1113,many,writers,amod
b4,r1051,s11601,t295440,m1114,young,writers,amod
b4,r1051,s11603,t295494,m1115,next,book,amod
b4,r1051,s11604,t295535,m1116,young,writers,amod
b4,r1053,s11620,t295969,m1117,first,book,amod
b4,r1055,s11629,t296136,m1118,first,book,amod
b4,r1055,s11629,t296137,m1119,pamuk,book,amod
b4,r1055,s11671,t297097,m1120,beautiful,book,amod
b4,r1056,s11683,t297401,m1121,diverse,writers,amod
b4,r1056,s11684,t297424,m1122,local,writers,amod
b4,r1056,s11684,t297455,m1123,painterly,style,amod
b4,r1056,s11690,t297655,m1124,great,writer,amod
b4,r1057,s11692,t297705,m1125,western,authors,amod
b4,r1057,s11696,t297873,m1126,great,writers,amod
b4,r1057,s11696,t297874,m1127,french,writers,amod
b4,r1058,s11706,t298108,m1128,favorite,writers,amod
b4,r1069,s11744,t299292,m1129,marvelous,book,amod
b4,r1069,s11745,t299322,m1130,great,author,amod
b4,r1069,s11745,t299466,m1131,gifted,author,amod
b4,r1069,s11746,t299495,m1132,great,book,amod
b4,r1070,s11810,t301622,m1133,old,writer,amod
b4,r1076,s11845,t302503,m1134,great,writer,amod
b4,r1077,s11848,t302629,m1135,gorgeous,book,amod
b4,r1077,s11848,t302632,m1136,full,book,amod
b4,r1077,s11848,t302639,m1137,melancholy,book,amod
b4,r1077,s11848,t302654,m1138,highbrow,writing,amod
b4,r1077,s11849,t302692,m1139,beautiful,book,amod
b4,r1078,s11852,t302783,m1140,easy,book,amod
b4,r1078,s11853,t302834,m1141,2nd,book,amod
b4,r1078,s11853,t302837,m1142,fair,book,amod
b4,r1078,s11873,t303727,m1143,winning,author,amod
b4,r1079,s11880,t303824,m1144,male,writers,amod
b4,r1086,s11905,t304271,m1145,beautiful,book,amod
b4,r1088,s11906,t304291,m1146,beautiful,book,amod
b4,r1090,s11910,t304365,m1147,other,books,amod
b4,r1091,s11912,t304464,m1148,nice,book,amod
b4,r1095,s11929,t304909,m1149,third,book,amod
b4,r1097,s11958,t305790,m1150,odd,book,amod
b4,r1097,s11968,t306057,m1151,various,writers,amod
b4,r1097,s11968,t306079,m1152,admired,writers,amod
b4,r1097,s11968,t306081,m1153,fellow,writers,amod
b4,r1097,s11968,t306084,m1154,based,writers,amod
b4,r1097,s11969,t306093,m1155,mutant,book,amod
b4,r1103,s12023,t308129,m1156,native,writers,amod
b4,r1103,s12024,t308230,m1157,first,book,amod
b4,r1106,s12045,t309048,m1158,great,authors,amod
b4,r1106,s12059,t309583,m1159,entire,book,amod
b4,r1106,s12066,t309877,m1160,favourite,writers,amod
b4,r1107,s12078,t310251,m1161,western,writers,amod
b4,r1110,s12094,t310796,m1162,second,book,amod
b4,r1110,s12094,t310798,m1163,boring,book,amod
b4,r1110,s12094,t310806,m1164,first,book,amod
b4,r1110,s12094,t310808,m1165,boring,book,amod
b4,r1112,s12103,t311114,m1166,good,book,amod
b4,r1115,s12121,t311645,m1167,beautiful,book,amod
b4,r1123,s12170,t312934,m1168,best,books,amod
b4,r1123,s12171,t312942,m1169,only,book,amod
b4,r1124,s12180,t313226,m1170,great,author,amod
b4,r1126,s12186,t313387,m1171,french,authors,amod
b4,r1131,s12213,t313938,m1172,indonesian,author,amod
b4,r1137,s12238,t314557,m1173,beautiful,book,amod
b4,r1140,s12247,t314760,m1174,simple,book,amod
b4,r1140,s12247,t314763,m1175,easy,book,amod
b4,r1140,s12247,t314768,m1176,informative,book,amod
b4,r1144,s12259,t315033,m1177,other,authors,amod
b4,r1144,s12259,t315034,m1178,turkish,authors,amod
b4,r1146,s12262,t315143,m1179,great,writers,amod
b4,r1150,s12279,t315389,m1180,perfect,author,amod
b4,r1154,s12291,t315590,m1181,pure,writer,amod
b4,r1154,s12291,t315591,m1182,turkish,writer,amod
b4,r1155,s12294,t315613,m1183,good,book,amod
b4,r1167,s12317,t315892,m1184,turkish,writer,amod
b4,r1172,s12326,t316010,m1185,other,books,amod
b4,r1174,s12331,t316126,m1186,turkish,author,amod
b4,r1174,s12338,t316579,m1187,black,book,amod
b4,r1174,s12355,t317275,m1188,islamic,style,amod
b4,r1174,s12355,t317276,m1189,grand,style,amod
b4,r1174,s12373,t317724,m1190,voluminous,writings,amod
b4,r1174,s12394,t318698,m1191,many,writers,amod
b4,r1174,s12394,t318699,m1192,other,writers,amod
b4,r1174,s12431,t319181,m1193,pure,style,amod
b4,r1174,s12431,t319182,m1194,turkish,style,amod
b4,r1176,s12511,t321433,m1195,other,authors,amod
b4,r1177,s12565,t322795,m1196,different,books,amod
b4,r1177,s12565,t322798,m1197,different,writers,amod
b4,r1177,s12567,t322831,m1198,famous,writer,amod
b4,r1178,s12638,t325145,m1199,melancholic,writers,amod
b4,r1178,s12643,t325374,m1200,french,writers,amod
b4,r1180,s12667,t326585,m1201,entire,book,amod
b4,r1181,s12681,t327117,m1202,idiosyncratic,book,amod
b4,r1181,s12691,t327488,m1203,greatest,writers,amod
b4,r1182,s12715,t328122,m1204,turkish,authors,amod
b4,r1182,s12716,t328167,m1205,turkish,writers,amod
b4,r1182,s12726,t328449,m1206,better,book,amod
b4,r1183,s12728,t328660,m1207,turkish,writers,amod
b4,r1186,s12759,t330055,m1208,particular,book,amod
b4,r1187,s12763,t330146,m1209,seductive,book,amod
b4,r1187,s12767,t330400,m1210,more,book,amod
b4,r1188,s12773,t330681,m1211,interesting,book,amod
b4,r1191,s12807,t331620,m1212,great,book,amod
b4,r1194,s12832,t332330,m1213,magical,style,amod
b4,r1194,s12832,t332332,m1214,poetic,style,amod
b4,r1194,s12834,t332381,m1215,favorite,writers,amod
b4,r1194,s12836,t332412,m1216,best,books,amod
b4,r1195,s12844,t332579,m1217,interesting,authors,amod
b4,r1195,s12844,t332580,m1218,turkish,authors,amod
b4,r1196,s12864,t333105,m1219,wonderful,writer,amod
b4,r1196,s12875,t333407,m1220,western,writers,amod
b4,r1196,s12875,t333420,m1221,turkish,writers,amod
b4,r1196,s12882,t333644,m1222,own,style,amod
b4,r1199,s12925,t334711,m1223,okay,book,amod
b4,r1200,s12937,t335002,m1224,most,books,amod
b4,r1200,s12938,t335019,m1225,referenced,writers,amod
b4,r1202,s12947,t335340,m1226,nice,book,amod
b4,r1203,s12954,t335544,m1227,extraordinary,writer,amod
b4,r1203,s12956,t335566,m1228,structured,book,amod
b4,r1204,s12963,t335788,m1229,perfect,book,amod
b4,r1204,s12970,t335967,m1230,difficult,book,amod
b4,r1205,s12975,t336155,m1231,few,books,amod
b4,r1206,s12977,t336245,m1232,known,authors,amod
b4,r1206,s12977,t336246,m1233,european,authors,amod
b4,r1207,s12981,t336340,m1234,lovely,book,amod
b4,r1207,s12985,t336414,m1235,many,writers,amod
b4,r1207,s12987,t336447,m1236,unique,style,amod
b4,r1209,s12999,t336864,m1237,first,book,amod
b4,r1210,s13007,t337061,m1238,bizarre,book,amod
b4,r1211,s13013,t337193,m1239,detailed,book,amod
b4,r1211,s13019,t337336,m1240,nostalgic,book,amod
b4,r1213,s13027,t337544,m1241,only,book,amod
b4,r1213,s13027,t337585,m1242,turkish,writers,amod
b4,r1213,s13032,t337681,m1243,other,books,amod
b4,r1214,s13035,t337781,m1244,readable,book,amod
b4,r1215,s13039,t337845,m1245,other,books,amod
b4,r1215,s13040,t337918,m1246,other,writers,amod
b4,r1216,s13046,t338106,m1247,turkish,authors,amod
b4,r1221,s13077,t338824,m1248,historical,books,amod
b4,r1222,s13079,t338963,m1249,historical,books,amod
b4,r1225,s13092,t339227,m1250,second,book,amod
b4,r1227,s13100,t339435,m1251,presented,book,amod
b4,r1227,s13101,t339455,m1252,super,book,amod
b4,r1231,s13125,t339952,m1253,esteemed,author,amod
b4,r1237,s13146,t340468,m1254,bad,book,amod
b4,r1238,s13147,t340533,m1255,masterful,writer,amod
b4,r1240,s13154,t340702,m1256,other,books,amod
b4,r1243,s13163,t340914,m1257,magnificent,writing,amod
b4,r1244,s13167,t341058,m1258,great,writer,amod
b4,r1247,s13176,t341210,m1259,fascinating,writing,amod
b4,r1253,s13205,t341808,m1260,western,authors,amod
b4,r1256,s13214,t341978,m1261,fair,writer,amod
b4,r1257,s13215,t341993,m1262,long,book,amod
b4,r1260,s13222,t342126,m1263,incredible,book,amod
b4,r1262,s13226,t342234,m1264,sensitive,writer,amod
b4,r1262,s13226,t342236,m1265,perceptive,writer,amod
b4,r1262,s13227,t342259,m1266,good,book,amod
b4,r1263,s13230,t342306,m1267,famous,writers,amod
b4,r1266,s13237,t342452,m1268,such,book,amod
b4,r1273,s13254,t342740,m1269,best,books,amod
b4,r1274,s13257,t342786,m1270,wonderful,book,amod
b4,r1282,s13270,t342979,m1271,written,book,amod
b4,r1284,s13275,t343036,m1272,great,book,amod
b4,r1287,s13279,t343091,m1273,first,book,amod
b5,r1321,s13288,t343176,m1274,wonderful,writing,amod
b5,r1321,s13325,t344084,m1275,long,book,amod
b5,r1322,s13329,t344192,m1276,winning,writer,amod
b5,r1322,s13334,t344371,m1277,detective,books,amod
b5,r1322,s13335,t344443,m1278,sophisticated,writing,amod
b5,r1323,s13347,t344910,m1279,particular,style,amod
b5,r1323,s13370,t345576,m1280,black,book,amod
b5,r1324,s13390,t346062,m1281,top,books,amod
b5,r1325,s13396,t346128,m1282,black,book,amod
b5,r1325,s13398,t346233,m1283,black,book,amod
b5,r1325,s13403,t346417,m1284,only,book,amod
b5,r1325,s13403,t346418,m1285,detective,book,amod
b5,r1326,s13413,t346878,m1286,black,book,amod
b5,r1328,s13440,t347967,m1287,black,book,amod
b5,r1329,s13450,t348422,m1288,western,writers,amod
b5,r1331,s13480,t349432,m1289,same,style,amod
b5,r1331,s13489,t349651,m1290,black,book,amod
b5,r1331,s13505,t349931,m1291,black,book-,amod
b5,r1332,s13525,t350401,m1292,black,book,amod
b5,r1333,s13555,t350929,m1293,black,book,amod
b5,r1334,s13566,t351127,m1294,3rd,book,amod
b5,r1335,s13580,t351416,m1295,contemporary,writers,amod
b5,r1336,s13601,t352012,m1296,black,book,amod
b5,r1337,s13705,t353537,m1297,other,books,amod
b5,r1337,s13745,t354121,m1298,open,book,amod
b5,r1337,s13749,t354185,m1299,dark,style,amod
b5,r1338,s13783,t354503,m1300,interesting,book,amod
b5,r1340,s13799,t355056,m1301,intricate,book,amod
b5,r1343,s13812,t355411,m1302,black,book,amod
b5,r1343,s13825,t355589,m1303,interesting,writers,amod
b5,r1344,s13832,t355763,m1304,bad,book,amod
b5,r1348,s13846,t356323,m1305,first,book,amod
b5,r1348,s13847,t356413,m1306,particular,book,amod
b5,r1351,s13864,t356930,m1307,known,author,amod
b5,r1351,s13864,t356937,m1308,black,book,amod
b5,r1351,s13872,t357229,m1309,black,book,amod
b5,r1351,s13873,t357280,m1310,black,book,amod
b5,r1352,s13894,t358168,m1311,black,book,amod
b5,r1352,s13895,t358217,m1312,black,book,amod
b5,r1352,s13903,t358422,m1313,black,book,amod
b5,r1352,s13905,t358447,m1314,replete,book,amod
b5,r1352,s13908,t358585,m1315,black,book,amod
b5,r1352,s13918,t358807,m1316,black,book,amod
b5,r1353,s13920,t358868,m1317,black,book,amod
b5,r1353,s13931,t359204,m1318,clever,book,amod
b5,r1353,s13931,t359209,m1319,clever,book,amod
b5,r1354,s13942,t359517,m1320,whole,book,amod
b5,r1355,s13951,t359720,m1321,black,book,amod
b5,r1355,s13960,t359901,m1322,exceptional,style,amod
b5,r1357,s13974,t360140,m1323,greatest,writers,amod
b5,r1357,s13974,t360141,m1324,living,writers,amod
b5,r1358,s13976,t360157,m1325,strange,book,amod
b5,r1361,s14001,t360699,m1326,black,book,amod
b5,r1361,s14004,t360801,m1327,formidable,author,amod
b5,r1366,s14012,t360954,m1328,other,books,amod
b5,r1366,s14022,t361078,m1329,previous,books,amod
b5,r1367,s14047,t361882,m1330,difficult,book,amod
b5,r1367,s14048,t361897,m1331,many,authors,amod
b5,r1367,s14048,t361898,m1332,other,authors,amod
b5,r1367,s14052,t361984,m1333,other,writing,amod
b5,r1368,s14073,t362629,m1334,best,book,amod
b5,r1368,s14073,t362640,m1335,worst,book,amod
b5,r1369,s14078,t362697,m1336,good,book,amod
b5,r1370,s14079,t362736,m1337,favorite,authors,amod
b5,r1371,s14095,t363066,m1338,dense,style,amod
b5,r1373,s14104,t363327,m1339,black,book,amod
b5,r1373,s14107,t363388,m1340,only,book,amod
b5,r1373,s14107,t363389,m1341,other,book,amod
b5,r1374,s14110,t363488,m1342,favorite,book,amod
b5,r1375,s14119,t363655,m1343,best,book,amod
b5,r1380,s14132,t363940,m1344,easiest,book,amod
b5,r1381,s14133,t363969,m1345,difficult,book,amod
b5,r1381,s14138,t364109,m1346,beautiful,writing,amod
b5,r1382,s14144,t364259,m1347,favourite,book,amod
b5,r1383,s14149,t364293,m1348,black,book,amod
b5,r1386,s14155,t364343,m1349,black,book,amod
b5,r1386,s14160,t364500,m1350,satiating,books,amod
b5,r1387,s14170,t364574,m1351,favorite,authors,amod
b5,r1387,s14170,t364583,m1352,modern,style,amod
b5,r1387,s14181,t364694,m1353,other,books,amod
b5,r1387,s14201,t365102,m1354,black,book,amod
b5,r1387,s14212,t365254,m1355,black,book,amod
b5,r1392,s14235,t365889,m1356,difficult,book,amod
b5,r1394,s14244,t366189,m1357,long,book,amod
b5,r1394,s14247,t366299,m1358,good,book,amod
b5,r1395,s14249,t366337,m1359,talented,writer,amod
b5,r1396,s14255,t366561,m1360,black,book,amod
b5,r1396,s14255,t366568,m1361,such,book,amod
b5,r1398,s14268,t366953,m1362,favourite,book,amod
b5,r1402,s14292,t367535,m1363,other,books,amod
b5,r1404,s14297,t367723,m1364,4th,book,amod
b5,r1405,s14303,t367886,m1365,black,book,amod
b5,r1405,s14306,t367964,m1366,black,book,amod
b5,r1406,s14314,t368148,m1367,own,books,amod
b5,r1414,s14353,t369124,m1368,provoking,books,amod
b5,r1414,s14358,t369237,m1369,diverse,authors,amod
b5,r1414,s14358,t369238,m1370,international,authors,amod
b5,r1414,s14358,t369244,m1371,different,styles,amod
b5,r1415,s14360,t369280,m1372,last,book,amod
b5,r1416,s14366,t369430,m1373,best,book,amod
b5,r1419,s14389,t369800,m1374,nice,writing,amod
b5,r1422,s14400,t370032,m1375,fantastic,book,amod
b5,r1422,s14402,t370106,m1376,black,book,amod
b5,r1423,s14407,t370259,m1377,black,book,amod
b5,r1429,s14435,t370921,m1378,distinctive,style,amod
b5,r1434,s14461,t371398,m1379,black,book,amod
b5,r1441,s14490,t372108,m1380,first,book,amod
b5,r1443,s14499,t372271,m1381,black,book,amod
b5,r1446,s14508,t372431,m1382,favorite,book,amod
b5,r1448,s14510,t372451,m1383,tiresome,book,amod
b5,r1451,s14513,t372476,m1384,worth,books,amod
b5,r1456,s14518,t372537,m1385,great,book,amod
b5,r1458,s14521,t372631,m1386,good,book,amod
b5,r1458,s14530,t372948,m1387,influential,book,amod
b5,r1458,s14531,t372975,m1388,new,book,amod
b5,r1458,s14532,t373050,m1389,only,book,amod
b5,r1458,s14532,t373051,m1390,detective,book,amod
b5,r1458,s14533,t373155,m1391,detective,book,amod
b5,r1459,s14591,t374999,m1392,black,book,amod
b5,r1459,s14599,t375114,m1393,black,book,amod
b5,r1459,s14604,t375273,m1394,black,book,amod
b5,r1460,s14618,t375631,m1395,black,book,amod
b5,r1460,s14628,t375989,m1396,black,book,amod
b5,r1460,s14629,t376031,m1397,black,book,amod
b5,r1460,s14637,t376287,m1398,black,book,amod
b5,r1461,s14649,t376581,m1399,third,book,amod
b5,r1461,s14652,t376643,m1400,first,books,amod
b5,r1461,s14652,t376657,m1401,young,writer,amod
b5,r1461,s14664,t376928,m1402,famous,writer,amod
b5,r1461,s14667,t377063,m1403,black,book,amod
b5,r1461,s14667,t377095,m1404,first,book,amod
b5,r1463,s14715,t378081,m1405,many,books,amod
b5,r1464,s14719,t378215,m1406,whole,book,amod
b5,r1464,s14720,t378259,m1407,turkish,author,amod
b5,r1464,s14723,t378441,m1408,many,author,amod
b5,r1464,s14723,t378442,m1409,successful,author,amod
b5,r1465,s14725,t378468,m1410,black,book,amod
b5,r1465,s14731,t378584,m1411,black,book,amod
b5,r1465,s14731,t378622,m1412,single,book,amod
b5,r1465,s14731,t378623,m1413,black,book,amod
b5,r1465,s14731,t378627,m1414,black,book,amod
b5,r1465,s14731,t378652,m1415,single,book,amod
b5,r1465,s14735,t378733,m1416,black,book,amod
b5,r1465,s14735,t378783,m1417,classic,author,amod
b5,r1465,s14735,t378784,m1418,turkish,author,amod
b5,r1466,s14741,t378871,m1419,black,book,amod
b5,r1469,s14778,t379636,m1420,missing,writer,amod
b5,r1473,s14799,t380256,m1421,black,book,amod
b5,r1473,s14800,t380284,m1422,bad,book,amod
b5,r1474,s14804,t380411,m1423,hard,book,amod
b5,r1474,s14805,t380418,m1424,good,book,amod
b5,r1476,s14822,t380734,m1425,great,books,amod
b5,r1477,s14828,t380857,m1426,whole,book,amod
b5,r1481,s14850,t381259,m1427,first,book,amod
b5,r1489,s14878,t381969,m1428,other,books,amod
b5,r1493,s14886,t382167,m1429,best,book,amod
b5,r1495,s14889,t382193,m1430,favorite,authors,amod
b5,r1495,s14889,t382200,m1431,favorite,books,amod
b5,r1503,s14904,t382383,m1432,black,book,amod
b5,r1506,s14909,t382459,m1433,poor,writers,amod
b5,r1509,s14913,t382505,m1434,difficult,book,amod
b5,r1515,s14923,t382598,m1435,difficult,book,amod
b5,r1519,s14934,t382782,m1436,black,book,amod
b5,r1519,s14960,t383410,m1437,black,book,amod
b5,r1520,s14961,t383466,m1438,black,book,amod
b5,r1520,s14961,t383471,m1439,great,book,amod
b5,r1520,s14961,t383474,m1440,turkish,author,amod
b5,r1521,s14977,t384073,m1441,6th,book,amod
b5,r1521,s14978,t384140,m1442,short,book,amod
b5,r1521,s14978,t384141,m1443,mini,book,amod
b5,r1521,s14978,t384256,m1444,rich,book,amod
b5,r1521,s14979,t384285,m1445,black,book,amod
b5,r1521,s14980,t384314,m1446,black,book,amod
b5,r1521,s14981,t384346,m1447,black,book,amod
b5,r1521,s14983,t384376,m1448,black,book,amod
b5,r1521,s14984,t384429,m1449,black,book,amod
b5,r1521,s14986,t384461,m1450,black,book,amod
b5,r1521,s14989,t384489,m1451,black,book,amod
b5,r1521,s14991,t384507,m1452,black,book,amod
b5,r1521,s14993,t384585,m1453,black,book,amod
b5,r1521,s14995,t384638,m1454,black,book,amod
b5,r1522,s15013,t385098,m1455,exhausting,book,amod
b5,r1522,s15017,t385253,m1456,black,book,amod
b5,r1525,s15073,t386709,m1457,best,book,amod
b5,r1526,s15091,t387059,m1458,known,writer,amod
b5,r1527,s15104,t387353,m1459,most,books,amod
b5,r1529,s15125,t387842,m1460,difficult,books,amod
b5,r1529,s15128,t387986,m1461,black,book,amod
b5,r1531,s15157,t388853,m1462,black,book,amod
b5,r1532,s15159,t388885,m1463,black,book,amod
b5,r1532,s15159,t388892,m1464,turkish,writer,amod
b5,r1532,s15169,t389193,m1465,enjoyable,book,amod
b5,r1533,s15170,t389208,m1466,magnificent,book,amod
b5,r1534,s15180,t389525,m1467,black,book,amod
b5,r1536,s15189,t389956,m1468,black,book,amod
b5,r1536,s15199,t390168,m1469,black,book,amod
b5,r1537,s15201,t390182,m1470,biggest,book,amod
b5,r1539,s15233,t390735,m1471,black,book,amod
