user_id,user_name,comment,comment_date
1758411,Lisa,"My Name is Red. is another book that indulges my interest in illuminated illustration. I bought it ages ago when it won the IMPAC prize in 2003, but although Pamuk has since become one of those authors whose books I try always to read, until now I had never got round to reading the one that made him famous to ordinary readers in the Anglosphere. It’s taken me ages to read it, because I as-good-as read it twice, backtracking over the chapters as I fitted the pieces of the puzzle together but also as I formed a more coherent understanding of the principles of Ottoman art in the 16th century.. The novel is a murder mystery in the style of Umberto Eco’s. The Name of the Rose. or Iain Pears’. An Instance of the Fingerpost. but it’s also a love story and a meditation on a transitional period in Ottoman art. At the same time it also explores one of Pamuk’s central preoccupations: the contest between modernity and tradition; and between the West and Islam. He does this through an exploration of the Islamic art of miniatures, setting his novel among master miniaturists under the leadership of Master Osman, a character based on the real life Nakkaş Osman, the chief miniaturist of the Ottoman region in the 16th century.. When I visited the Alhambra in Granada, I wasn’t all that excited about Islamic art because representation of the human form was not allowed and my interest waned after a few chambers of what looked to me like endless repetitions. But actually Ottoman art covered a vast area, and it was influenced by Persian and Chinese art, as well as the Franks and the Venetians with whom the Ottomans were consorting as they conquered bits and pieces of Europe. There was also a significant difference between public art, and the exquisite. private. artworks commissioned by successive Sultans who liked, as rulers do, to acquire self-aggrandising artworks that feature their importance. So it’s not at all surprising that when the Sultan of Pamuk’s novel caught up with the idea of Renaissance portraiture from Genoa and Venice, he liked the idea of a portrait, accompanied by items significant in his life as a demonstration of his power and majesty.. To read the rest of my review please visit. https://anzlitlovers.com/2018/09/28/m...","Sep 28, 2018"
2287836,Clarice,"Even though Orhan Pamuk won the 2006 Nobel Prize for Literature, I was unfamiliar with his work and never heard of “My Name is Red” until I took a free on-line class,. Invitation to World Literature. , which dedicated an entire lesson to this book. Several university literature professors as well as the translator and the author himself enthusiastically talked it up and, after 30 minutes, I was more than eager to read “My Name is Red”. I was certain I would LOVE this murder mystery set in 16th-century Istanbul with a cast of characters consisting mostly of artists.. The literary devise of having the story told by a number of different characters, beginning with the corpse of the murdered artist and including a dog, a picture of a tree, a coin, Death, Satan and even the color red, seemed to be a winning formula. The writing was beautiful and I immediately began highlighting sentence after sentence so I could come back to read them and share them with friends. For example:. “I don't want to be a tree; I want to be its meaning.”. “Painting is the silence of thought and the music of sight.”. “A letter doesn't communicate by words alone. A letter, just like a book, can be read by smelling it, touching it and fondling it. Thereby, intelligent folk will say, 'Go on then, read what the letter tells you!' whereas the dull-witted will say, 'Go on then, read what he's written!”. But, although I was in awe of the profound snippets of philosophy and social commentary, I soon lost my enthusiasm for the “story”, and at the 40% mark, I still didn’t care about any of the characters.. I’m not giving up on “My Name is Red” completely, because there are parts that are brilliant. Maybe I’m just not in the proper frame of mind for this right now, so I’ll shelve it for now and give it another chance in a few months.. P.S. I DO highly recommend the free literature class that introduced me to this novel.. http://learner.org/courses/worldlit/","Oct 22, 2014"
5189565,Moon Rose,"A great art in whatever form it may appear in the physical is a distinct manifestation of the mind to put the product of one's creativity into the world of reality, as it passes from mere imagination to a concrete and visible form of actuality. It highlights the ability of the mind to tap into the limitless Power of the Source that is behind the creation of the whole of the Universe, an access to penetrate the Divine Intelligence from which one's own art becomes a vivid interpretation of the convoluted mysteries that surround LIFE... This is the conjecture that blatantly permeates from the novel, sweeping the reader in its entirety as. Orhan Pamuk. carries one to the lavish and mystical age of the Ottoman Empire, where shahs and sultans rule in a forgotten‐never‐to‐be‐seen‐world‐again of the East that is yet to be dominated by the West. In a time when the East struggles to keep its art in its pristine state as heralded by its talented. miniaturists. battling to maintain the purity of their work, which they consider as a manifestation of God's true vision of the world.. It is this vision or rather these visions as seen and translated by the. miniaturists. in their paintings reflecting their thoughts and principles clashing one another at the same time that makes. My Name Is Red. interesting to read as. Pamuk. perfectly blends them all into the mystery of a murder, into Eastern legends not‐so‐familiar to the world and a love story as gripping as the romance of old.. Perusing. My Name Is Red. is literally taking a plunge into. Pamuk. 's genius. A writer who knows his craft well, sharing his God given talent to the world that thirsts for wisdom. To provoke them to think, away from the superficialities of the world into the inner depth of one's own soul that is somewhat unconsciously searching for meaning. ☾☯","Jan 13, 2016"
5365750,Nazish,"There's no surprise this book has become an instant favorite for I feel a personal attachment with Pamuk's writing. My name is Red is all the more philosophical than it is mysterious, all the more informative than it is entertaining..or one more than the other. The book deals with the life of miniaturists who struggled between adopting the styles of their old masters and Venetian artists and how this very conflict led the miniaturists to succumb to a slow death of their art leaving the remnants to be left forgotten in the realm of time. Apart from many reasons why this book has been more than an exciting novel for me is, being a contemporary work as it is, it has helped me to refresh my faith in a beautiful, inspirational way. I couldn't have had a more liberal experience of relating Koran's verses in many life long situations as described by the author. My favorite being the narrative of a dog who sounds out from Koran his miseries and sorrows especially since dog is generally abhorred in an Islamic society as a filthy animal. The tout ensemble of characters has been as usual astounding and the protracted narrative as directed by the author individually for each character led to a verisimilitude of courtroom where reader is the judge or in a similar way God judges us all.. Brilliant novel with exotic setting and pace embed in knowledge and mystery. You couldn't have asked for more in a novel !","Jan 29, 2012"
1927524,Nick,"I have been late to join the Orhan Pamuk bandwagon. In fact, I suspect I never will. I approached “My Name is Red” with an affection for the historical novel, as well as for novels with many narrators. “My Name is Red” makes me question both. Technically, it is virtuosic. It effectively evokes fifteenth century Istanbul, and makes an important plot device—and more important, makes intelligible—the complex debate of Islamic belief and art, especially regarding the representation of human beings. It asks big questions about art and history and religion. There is even a murder mystery, although an anemic one, and the fulfillment of a great lost love hangs in the balance. It has modernist tricks galore—chapters or parts of them are narrated by death, a coin, by the color red (hence, the title), a tree, a dog, a horse (rather, the idea of a horse, since that particular narrator ruminates on being depicted over the centuries), Satan, and a severed head. Now if only Pamuk had remembered to include some humans with differentiated voices.","Apr 13, 2013"
233507,S.Ach,"I can completely empathize with the reviewers here who were left two-minded after reading this book. This book has the capability to take the readers from ""wow"", with its sheer brilliance ,to ""duh"", thrusting them into plunging ennui, in matter of pages.. What this book is about - a passionate love story or just a tale of lust and selfishness, a suspenseful murder mystery or a predictable drag, on art and artistry or painter's dilemma - is hard to decide.. Undoubtedly, it created an impact on my mind with its unique narration style, where men, animals, objects and concepts, each become a different voice to tell the tale from their 'vantage point'. Also, it introduced me to the Islamic world of the medieval period and Istanbul (how I wish to visit that city now) in particular.. But it failed to ignite a spark in me to have great appreciation for art and miniatures, which probably was one of its intent, courtesy of its dry and repetitive writing.. Only if, this book would have been an illustrated one! Cause, you don't read about art, you see them.","Jun 08, 2015"
186853,Melody,"My rating is more like 2 1/2 stars - because I do want to encourage you to read it. It is a curious mix of murder mystery, religion, violence, sex and art. I felt like I was reading the King James Version of some religious document that covered all these subjects. Very odd to have someone proclaim his praises to God or Allah in this case, and then recall how lovely it was to bugger the pretty boys.. The book is told through the eyes of several narrators - the miniaturists, their master, some of the subjects of the illustration, a matchmaker, the love interest of one of the Black, her father and the murderer (who is also one of the above). Thank heavens for the sections from Esther, Shekure and Satan et. al because the others are so tedious with their bantering about whether an artist should have a style and about blindness that I wanted to take an elaborately jeweled pin and jab it in my (well, maybe not mine - but somebody’s) eyes.","Oct 02, 2007"
21914887,Avishek Das,"WOW what a read; A 5 star experience after ages... This book.. the way it is narrated by multiple people & things ... captured the best way to show a scene... it was like a convolution... & all the stories converging to highlight one incident.. BTW my favorite story was chapter 11... narrated by tree... The perspective of a murder from the dead, killer, standby & indifferent entities is really enticing.","Jul 26, 2017"
1199525,Cecily,"If I read a Pamuk, this may be better than Snow (according to Jibran and Emma).","Jun 09, 2015"
1188122,Kara Babcock,"This is the second work of historical fiction I’ve read in a month that has a colour in its title and features art as a significant component of its story. The other,. Sacré Bleu. , was an irreverent “comedy d’art” by Christopher Moore.. My Name is Red. definitely isn’t that. Good thing I like to read widely!. My Name is Red. opens with the voice of a dead man. Elegant Effendi describes the sensations of knowing he is dead, of his spirit decoupling from his body. He hopes his murderer will be found and brought to justice (the more creative the better). From there, Orhan Pamuk goes on to hop perspectives every chapter, weaving a story of magic and mystery in sixteenth-century Istanbul. Centred around a workshop of miniaturists who are working on a somewhat controversial book for the Sultan,. My Name is Red. dips into some of the questions raised in the sixteenth century as the Ottoman Empire continued to coexist uneasily next to the Christian nations of Western Europe. The time is the past and the setting is, as always, that battleground between change and tradition.. This book reminds me a lot of. The Name of the Rose. . Superficially they have so many similarities: both are translations, one from Turkish and one from Italian. Both are set in the past and involve a murder mystery. Both are written in a style that is, if not challenging, then definitely demanding of one’s full attention. Beyond the surface, though, the striking similarities continue: both of these novels are about the tension between different schools of thought. In. The Name of the Rose. it’s the growing chasm between science and religion, between the empirical principles of Bacon and Occam and the spiritual communion of the Franciscans and Dominicans. In. My Name is Red. it’s the clash between the older, traditional ways of depicting people in Islamic art and the new style imported from Venice—a style that, some worry, comes too close to the real thing. And in both these novels, the murders are inextricably linked to these questions of style, change, and tradition.. I can see why many people express frustration over this book’s narration. It’s not the easiest book to read. Translated from Turkish,. My Name is Red. doesn’t always have the same kind of unity and coherence that a novel originally written in English might have. Moreover, Pamuk has very little time for dialogue. Most of the book is either description or introspection from the narrator to the reader.. My Name is Red. reminds me of a stage play. In each scene, several actors would be in tableaux while the narrator of the scene delivers an extensive monologue. Then, with a flourish, he or she triggers the action, the other actors unfreeze, and the plot drags forward for a few minutes before the narrator re-assumes control. Although i understand why some people see the narrators as flat, I thought the moments when they comment on their actions, their drawings or letter-writing or courting, were quite confessional. Just the character and I in a musty, dark room, as the character hurriedly scribbles out the journal of their last days. One of them is a murderer ….. Thanks to the way Pamuk structures the novel, attempting to discover the identity of the murderer is half the fun. The murderer narrates both as himself and as his ordinary miniaturist alter ego, always careful never to reveal anything about his actions as a miniaturist that would shed light on his identity. So, for example, Pamuk has each of the three suspect miniaturists tell three parables labelled Aliph, Bet, Djim, allowing the murderer to refer to these stories without revealing which miniaturist he is. But the clues are there, getting louder as the novel approaches the climax and the identity of the murderer is revealed. I was sure it was one miniaturist pretty early on—and I was wrong. So it goes.. The miniaturists’ chapters are also very interesting looks at the ongoing debate regarding Islamic versus Western art. Is it sacrilege to paint in the Frankish style? What. is. style, anyway? Is it sacrilege to have one’s own style, rather than labouring to faithfully reproduce the old pieces as flawlessly as possible? True flawlessness, of course, just like true creativity, is the domain of Allah and not something a mere human artist could achieve. These questions spill over beyond the miniaturists’ chapters, however, and into the concurrent love story between Shekure and Black and the murder mystery itself. The ideas Pamuk juggles are particularly appropriate to the context of the story, but they are timeless and still relevant today.. Above all else, Pamuk manages to convey how. personal. the process of making and rendering art can be. Making art is a thoughtful, time-consuming activity that can be as emotionally draining as it is physically. The crises of faith experienced in. My Name is Red. are all too real. They happen as a result of the expression of self necessary for art to be possible: what you make, and how you make it, says something about yourself and your convictions, what you believe and the values you hold dear. To set that down on paper, in ink, in stone, on canvas, for others to view and discuss and rip apart … it’s a little terrifying. Worse still, in the act of such creation, you begin to think about these beliefs and sometimes even question them—or, through the influence of other creators, you realize that there are other sets of beliefs out there. Which ones are true, better, practical, enriching, etc.? Does it even matter?. So, you know, art is serious business. Serious enough in this case that someone was willing to kill Elegant Effendi for questioning if what they were doing was compatible with the wishes of Allah. On one hand, such actions seem like the same old, same old internecine and destructive effects of organized religion—but that would be a disingenuous and uncharitable evaluation. For on the other hand, the conflict in. My Name is Red. is less about religion and more about personal values that hinge upon the intersection of history, politics, faith, and art.. It took me a while to read. My Name is Red. , partly because I did so while moving to another country and partly because of its heavily stylized narration. But read it I did. While it did not necessarily excite me or enthrall me in the same way. The Name of the Rose. did, its meditations on the nature of art and artistry, style and sacrilege and sacrifice, are still interesting. It is a deep and thoughtful book; as long as you are willing to spend the time and effort on it, it is also a rewarding one.","Aug 23, 2012"
8604691,Steve Middendorf,"I took me two full 3 week loans and an email saying we're about to start discussing our next book to get me to finish it. Why? I’m a fast reader. This is favoured subject matter and an author who made me fall in love with Melvet, the Boza seller. Why couldn’t I stay with this book? Was there a message I didn’t want to hear?. I have been of the mind that much that is wrong with the East can be blamed on the West. Exploitation, colonialism, hegemony, militarism, orientalism, Sykes-Picot, the Balfour Declaration, the Mordad Coup, the invasion of Afghanistan and Iraq and other forms of meddling have been in my diet.. Now a little known Turkish art historian, Orhan Pamuk (who also writes books) has opened the door marked c-d. Cognitive dissonance. Pamuk introduces us to the world of the Islamic court painters. It’s 1576. Suleyman the Magnificient had laid siege to Vienna and had captured Baghdad from the Persians. Istanbul was at its heights, but a cultural war was raging. Whose art was best? The Franks (Venetians) on the left, or the Persians on the right? Pamuk is very crafty-- he studied to be an artist after all. And like the professor who preys on college sophomores, he makes us fall in love with Islamic miniature art. This is art history in words. He shows us no paintings. Our fellow travellers will supply… or google it. And we do fall in love.. While a murder mystery goes on in the background, we see a society of artists, dominated by faith, confront their enemies of the easel. Because we are in love, we are greatly sympathetic. Pamuk the subversive! We do not see the work of Leonardo or Raphael or Michelangelo. No one supplies it! But we do get the local reactions: to Bellini and Titian and the portrait artists of Venice, the infidels who:. “...had discovered painting techniques with which they could distinguish any one man from another—without relying on his outfit or medals, just by the distinctive shape of his face.”. I noticed ReemK10 liked Fionnuala's review of Alison Cole's Italian Renaissance Courts: Art, Pleasure and Power. It was a lovely review wasn't it? I was struck by the connections and the overlaps between the two books. Both deal with art of course, but come at their subject from competing cultures and ideologies. (Rebecca Johnson's Foreword to Leg Over Leg describes an active, seesaw, cultural competition.) Alison Cole’s author page lists two books: Color and Perspective. How much fun it would be to technically compare the art of Turkey and the art of the Italian Renaissance for the same period. Edward Said, cover your eyes. As we trace the murderers of Black Effendi, the architecture in the story gradually deteriorates, and so too does our perception of Islamic art. The author seems to say that while Persian art may be better than the Turkish art, Italian art is of a different, more advanced nature. There is no competing with Renaissance man, freed from the strictures and politics of religious belief. I had the thought that my enjoyment of this book would have been much improved by the inclusion of examples of miniaturist art. Then I went to ReemK10's review of the book and found all these sublime miniaturist plates. How lovingly crafted! Thank you. Some reviews are as beautiful as their subject matter. I am in awe of the valuable content my friends leave behind here.","Nov 15, 2018"
220791,Lena,"My Name is Red is set in sixteenth-century Istanbul. There, a group of master miniaturists have been secretly commissioned to create a book using painting techniques from Western art. The book is nearing completion when one of the miniaturists suddenly turns up dead.. The story of the murder investigation unfolds slowly alongside that of a romance between another miniaturist who is trying to solve it and the daughter of the man responsible for commissioning the book. Each chapter is told in a different voice, beginning with the corpse of the murdered man and moving through many characters including all of the other miniaturists, the daughter, her lover, and several of the illustrations that populate the books themselves.. This is an ornate, elaborate read, one in which the author spends a great deal of time meticulously describing the paintings that are being worked on and viewed throughout the course of the story. There is also a fair amount of philosophical discussion about the nature of visual art and in particular the differences between the Islamic styles in which the miniaturists were accustomed to working and the new ""Venetian"" style that many considered blasphemous. These latter sections were among the most enjoyable for me in the book.. While some parts of the story were quite interesting to me, I found that overall this book was not to my taste. At first, the author's meticulous attention to detail felt luxurious and opulent. As the tale progressed, however, I found myself losing patience with his pages and pages of elaborate description; there are only so many ways to describe a painting, and his insistence on doing so repeatedly slowed the story down considerably. In addition, the constant changing of voices left me feeling detached from the events described, as no sooner had I gotten involved with one character's perspective than I was forced to change to another. This might have worked better if the characters themselves had been more sympathetic, but for the most part, the people who populated this story were not individuals I particularly liked.. I finished the book mostly to discover the resolution of the murder and the love story, which was satisfying enough. But I ultimately didn't enjoy the journey as much as I'd expected to given the book's promising combination of elements. If Goodreads had half stars, I'd probably rate it 2.5; as it stands, I'd recommend it mainly for readers with an interest in visual art, Turkish history, and a great deal of patience.","Oct 24, 2008"
6491886,Sarah Goodwin,"Worst book of 2014 so far.. I had to read this for class and found myself wondering what the point of it all was. The so called 'thrilling murder mystery' element is drawn out and dull, because we don't really know the murder victim, or the killer sufficiently well to be invested in justice or understanding. Black, who is pretty much the main character, is dull and fairly two dimensional - he wants the girl of his dreams and doesn't want to get executed or tortured.. The book would also be half the length if it wasn't filled with repetative 'lessons' on style, blindness and the drawing of horses. Obviously someone thought that was worth it winning the biggest prize out there, but for regular readers, all this 'meaningful' stuff is just a delaying tactic for a semi-interesting story. Especially when you know that there are 3 artists, who will all be telling three stories in the next few chapters, my attention wandered far away.. Aside from all this, there is something basically uninteresting about the prose style, which is monotonous and often uses repeated words in the same sentance.. In the end, the reveal of the murderer left me thinking 'so what?' there is no 'love story' to speak of, and I'm starting to think whoever wrote the blurb never finished, or even picked up the book.","Mar 06, 2014"
53055819,Abbie | ab_reads,"This month Alex and I headed to Turkey with Orhan Pamuk's 'My Name Is Red', and I think it's safe to say we weren't particularly enamoured with this book.... But I don't want to be all doom and gloom because there were some parts that I liked about the book! The narration was fun, as it flits from several different perspectives with short chapters, which helps alleviate the heaviness. Some of my favourite chapters were narrated by a coin, a tree, and a corpse, and I also liked the chapters narrated by the women of the story. There were also some gorgeous details about the art and culture of 16th century Istanbul.. Unfortunately, too much of this book was detail, so much so that the story was just lost in a sea of excruciatingly precise descriptions of illustrations and art techniques. It dragged. I found myself skimming so many passages just to get back to the story, which isn't what you want. I also found it difficult to overcome some of the cultural differences that came with the time and country, such as how women were treated as possessions and had little or no voice.. Overall, I think I'd recommend this book to you only if you had a specific interest in Turkish history or the history of illumination and illustration.","Sep 14, 2017"
4810137,Arda,"Work of art.. I am a corpse.. I am a dog.. A tree.. A murderer.. A silver coin.. A woman..... Miniturists, Islam, death, after-death, murder, mystery. The book is a MYSTERY.. Other themes: Blindness, East/West, Signing name.. Loaded with stories especially from Turkey and Persia. It has some funny parts too. I especially enjoyed the dog's defense from animosity towards dogs in Islam, the coin's perspective, and Satan's ideas. The ending was strange/daring (a blow-job?!) and Shekure - one of the characters, turns out to be talking about her second younger son Orhan: ""For the sake of a delightful and convincing story, there isn't a lie Orhan wouldn't deign to tell."". This book is philosophical and literal - and sexy and mysterious... and beautiful.","Feb 14, 2012"
14943717,Indrani Sen,"A book I feel ill-equipped to review. I loved the story about the daily life of miniaturists in Istanbul. Their dedication to their art, the conflict of their work with their religion, their day-to-day competitions with each other are extremely well depicted. The love story left me slightly cold though it is real enough, being full of frailty and manipulations. The mystery again was, for me, not that gripping. It made me think of Umberto Eco's the name of the rose. Overall, it has been very enriching to read this novel.","Feb 23, 2017"
20498957,Claudia,"One of the hardest but genius books I have read so far.. The linear plot is kind of detective story but do not make the mistake in considering it as one. It is far more intricate, with a lot of historical and fantastic elements.. What I found to be exquisite is the way chapters are narrated. I don't want to spoil anything, therefore I'm not giving any hint.. Just an advice: try to read it until the end, even if it's hard - you won't be disappointed.","May 19, 2013"
4643325,Paul,This book wasn't easy to read but I'm glad I persisted because I found it very illuminating (no pun intended)and I thought the murder mystery working alongside the finer points of what it is to be a minaturist in late 16th century Turkey worked well.,"Dec 30, 2010"
16297867,Tisha,"My name is red is a combination of mystery, romance, thriller and art.. Well, I've quite enjoyed it. But here each chapter starts with a new narrator and I found it a bit confusing! Again some parts seemed unnecessarily elaborated and this has bored me a bit!","Jul 30, 2016"
900800,Inderjit Sanghera,"‘My Name is Red’ is an exploration of the aesthetic differences between Western and Islamic art and culture, masquerading by that most Western of literary concepts; the detective story. ‘My Name is Red’, however, constantly subverts murder mystery tropes; the murder victims form two of the many narrators yet they never reveal who the murderer is, the murderer is also a narrator and he constantly talks to and goads the reader-Pamuk is able to synthesise post-modern literary techniques such as metafiction and unreliable narrators with a story that explores the art of Ottoman miniature, an antiquated, though sophisticated, form of art, though one which rejected the ideals of realism and individuality of Western renaissance painting, in favour of a kind of religious abstraction which would allow the viewers to glimpse how god conceives the world.. The novel is set during a harsh winter in Istanbul and Pamuk is able to capture its verdant atmosphere, the steady somnolent fall of snow which engulfs Istanbul echoes the iridescent beauty of Istanbul; from the incandescent moonlight to the suffocating alley-ways, many of Pamuk’s descriptions read like miniaturist paintings;. “Every detail, the finely wrought wall, window and frame ornamentation, the curves and circular designs in the red rug, the colour of the silent screen emanating from your clamped throat and the yellow and purple flowers embroidered with incredible finesse and vigour on the magnificent quilt upon which the bare and vile foot of your murderer mercilessly steps as he ends your life, all of these details serve the same purpose: while augmenting the beauty of the painting, they remind you just how exquisite are the room in which you will soon die and the world you will soon leave. The indifference of the painting’s beauty and of the world to your death, in fact of your being totally alone in death despite the presence of your wife, this is the inescapable meaning that escapes you.”. Pamuk not only captures the other-worldly and fantastical nature of miniaturist paintings, but also the symbolised which is deeply rooted in them and which branches out via the myriad of colours which form the basis of the paintings; from the green, blue and reds which dominate the miniaturist paintings, the contours and shades of colour form the basis of the surreal beauty which blazes forth from the miniaturist paintings, the colour red is resplendent with meaning, with mellifluous and yet murderous, it even serves as a narrator in the novel;. “Colour is the touch of an eye, music to the deaf, a word out of the darkness. Because I’ve listened to souls whispering-like the susurrus of the wind-from book to book and object to object for tens of thousands of years, allow me to say that my touch resembles the touch of angels. Part of me, the serious half, calls out to your vision while the mirthful half soars through the air with your glances.”. Colours beautify the world bringing us closer to Allah’s vision of the world, not via the naturalistic recreations of the world which dominated Western painting, which the Ottoman miniaturists felt were a simulacrum of superficial impressions, an insult to the munificence of Allah, but via the intensely emotional and spiritual messages behind the miniaturist paintings, paintings in which the miniaturists would possess such perfect memories and technique that they could recreate paintings even after going blind.. “Oh how might I adequately describe the hues I saw during this exquisite journey? The whole world was made of colour, everything was colour. Just as I sensed the force separating me from all other beings and objects consisted of colour, I now knew that it was colour itself that had affectionately embraced me and bound me to the world. I saw orange-hued skies, beautiful leaf-green bodies, brown eggs and legendary sky-blue horses. The world was faithful to the illustrations and legends I’d avidly scrutinised over the years. I beheld creation with awe and surprise as if for the first time, but also as if it’d somehow emerged from my memory. What I called “memory” contained an entire world: with time spread out infinitely before me in both directions, I understood how the world as I first experienced it could persist afterward as memory. As I died surrounded by this festival of colour, I also discovered why I felt so relaxed, as if I’d been liberated from a strait-jacket: From now on nothing was restricted, and I had unlimited time and space in which to experience all eras and places.”. Repetition and memory formed the cornerstone of miniaturist paintings, paintings were rarely signed as one painting was often the collective effort of several miniaturist painters, and individuality and originality were frowned upon as being discordant with the principles of Ottoman minitaurism, which emphasised the achievement of technical perfection via the endless repetition of the works of old masters. How then, does Pamuk reconcile the originality and individuality of his own art with the ossified and parochial nature of Ottoman minitaurism? Perhaps that is not his purpose, in many ways he wishes to bridge the gap between Western and Arabic art and uses a Western art form to celebrate and give voice to the unique and fantastical beauty of minitaurism, whose beauty was in danger of being lost forever in the vestiges of time, but which Pamuk is able to immortalise, just like the miniaturist painters were sought to immortalise the love between Hüsrev and Shirin.","Apr 10, 2013"
5541253,Amgad Muhammad,"CHAPTER 60. I’M NOT A DOORKNOCKER. Even though my label states that I am, I am definitely not! Another lie by those who see only through their own I’s, but a man who realizes how truth doesn't need to be proven will surely understand the difference between me and a doorknocker. See, my silver disk, coated with a carefully chosen shade of copper and embroidered with a delicate Arabic calligraphy that circulates my center as if it was humbly doing. tawaf. around my flower-shaped handle, might give you the idea of a doorknocker. And from where I’m fixed now, upon a white plain wall, I can understand how a thought like this might come to be. But let’s put me back in my original context.. I don’t belong to a museum wall, I belong to an Islamic complex door. I was fixed to a gorgeous copper door that got shipped to another museum. We all knew this day was coming, that after hundreds of years of unity and cohesion we would get ripped apart by western scholars exactly the way the gold-and-blue. Meshkahs. were ripped from the gold-and-blue ceiling of the Sultan Barquq’s. Madrasah. next door. I've heard my friend got shipped to the museum of David Collection, apparently he was accused of being a doorknob in Sultan Barquq’s Madrasah. I pray for him.. My complex had a Madrasah where gifted Muslims learned Islam and medicine, opposite to a. Bimarestan. were patients got utmost care. With a mosque in between, Muslims would lean on me to take off their worldly needs, as well as their shoes, before they meet Allah and ask for his forgiveness. How I miss the scent of Musk in the old men’s hands when their touch used to glisten my day. But everything went black in the 20's when I got locked in a box and shipped here to Saint Louis art museum. My question to you is this: If I’m truly an exquisite doorknocker, how come no one noticed when I was gone? How come Al-Hajj Abdullah didn't notice that he could no longer hang his Sebha on me while he takes off his shoes?. On your way to the Islamic section you must have passed by the American art gallery. There, you must have stood mesmerized by the talent of a painter in depicting a vase of corn lilies and heliotrope. Remember what the tree said in the 10th chapter about the Venetian painting? “if you depicted one of the trees in this forest, a man who looked upon that painting could come here and, if he so desired, correctly select that tree from among the others”. The painting is not meant to provide you with the joy these lilies bring to butterflies or the love that this heliotrope gives to a new bride. The paint serves only one purpose, to make the painter exceptional and to make society praise its uniqueness. To worship success and achievements and to inspire others to be as unique, successful and worthy of individuals as this painter.. But a flower growing on the borders of Ibnul Qayim books is not meant to be a praise for its artist, rather a praise to the love that nourished the flower to grow. It’s a statement of how enlightening words like those of Ibnul Qayim can harness seeds of faith and turn them into flowers that remain forever grateful to the creator. While a western mind would paint as a lily the most accurate representation of a given existing lily, an eastern heart would draw, with blind eyes, the inward devotion to purity and innocence that a lily, anywhere and anytime, ought to depict.. So am I a doorknocker or am I the representation of the devotion that calligraphers, painters, craftsmen working on copper, glass and wood, architects and other hundred or so artists have come together to create? Am I a doorknocker or your first encounter to a space that cares for the wounds of bodies on the left, while on the right embraces the vulnerabilities of human intellect, and in between, embodies the peace and tranquility that a prayer in his right mind and body will experience once between the hands of the almighty healer?. When the west captivated me in this glass-box they claimed their right to narrate my story, in which they will say that I was “purchased” not stolen, and that I was waiting for my indisputable end if I was kept on that door in Cairo, that here, suffocating in this glass-box, and with the accurately adjusted air conditioner and constant brushing, I’m in a better place. What they refuse to accept as truth and arrogantly wants me to prove, is that when an eastern makes a doorknocker he sublimes to become the doorknocker.. So I’m not a doorknocker, nor its meaning. I’m my artist’s gesture to the truth.. ** 8 months later, I give the book 5 stars **","Dec 15, 2014"
